#    L    TxT            TxE            TxP            ExT            ExE            ExP            PxT            PxE            PxP         
  1831    0.30602E+03   -0.15914E+01    0.80058E-06   -0.15914E+01    0.73397E+01    0.12499E-06    0.80058E-06    0.12499E-06    0.11379E-08
  1832    0.30463E+03   -0.14789E+01    0.63860E-06   -0.14789E+01    0.73940E+01    0.12881E-06    0.63860E-06    0.12881E-06    0.11362E-08
  1833    0.30325E+03   -0.13717E+01    0.48183E-06   -0.13717E+01    0.74491E+01    0.13236E-06    0.48183E-06    0.13236E-06    0.11344E-08
  1834    0.30187E+03   -0.12702E+01    0.33086E-06   -0.12702E+01    0.75043E+01    0.13560E-06    0.33086E-06    0.13560E-06    0.11327E-08
  1835    0.30048E+03   -0.11739E+01    0.18623E-06   -0.11739E+01    0.75610E+01    0.13853E-06    0.18623E-06    0.13853E-06    0.11310E-08
  1836    0.29909E+03   -0.10832E+01    0.48521E-07   -0.10832E+01    0.76193E+01    0.14113E-06    0.48521E-07    0.14113E-06    0.11292E-08
  1837    0.29771E+03   -0.99799E+00   -0.81706E-07   -0.99799E+00    0.76762E+01    0.14337E-06   -0.81706E-07    0.14337E-06    0.11275E-08
  1838    0.29632E+03   -0.91833E+00   -0.20389E-06   -0.91833E+00    0.77346E+01    0.14523E-06   -0.20389E-06    0.14523E-06    0.11258E-08
  1839    0.29492E+03   -0.84410E+00   -0.31745E-06   -0.84410E+00    0.77939E+01    0.14671E-06   -0.31745E-06    0.14671E-06    0.11241E-08
  1840    0.29354E+03   -0.77545E+00   -0.42184E-06   -0.77545E+00    0.78525E+01    0.14778E-06   -0.42184E-06    0.14778E-06    0.11223E-08
  1841    0.29216E+03   -0.71225E+00   -0.51649E-06   -0.71225E+00    0.79126E+01    0.14843E-06   -0.51649E-06    0.14843E-06    0.11206E-08
  1842    0.29077E+03   -0.65457E+00   -0.60082E-06   -0.65457E+00    0.79729E+01    0.14863E-06   -0.60082E-06    0.14863E-06    0.11189E-08
  1843    0.28939E+03   -0.60242E+00   -0.67429E-06   -0.60242E+00    0.80332E+01    0.14837E-06   -0.67429E-06    0.14837E-06    0.11172E-08
  1844    0.28801E+03   -0.55567E+00   -0.73631E-06   -0.55567E+00    0.80944E+01    0.14763E-06   -0.73631E-06    0.14763E-06    0.11155E-08
  1845    0.28665E+03   -0.51446E+00   -0.78633E-06   -0.51446E+00    0.81556E+01    0.14640E-06   -0.78633E-06    0.14640E-06    0.11138E-08
  1846    0.28526E+03   -0.47858E+00   -0.82378E-06   -0.47858E+00    0.82177E+01    0.14465E-06   -0.82378E-06    0.14465E-06    0.11121E-08
  1847    0.28389E+03   -0.44834E+00   -0.84810E-06   -0.44834E+00    0.82799E+01    0.14236E-06   -0.84810E-06    0.14236E-06    0.11104E-08
  1848    0.28252E+03   -0.42337E+00   -0.85872E-06   -0.42337E+00    0.83421E+01    0.13953E-06   -0.85872E-06    0.13953E-06    0.11087E-08
  1849    0.28115E+03   -0.40383E+00   -0.85507E-06   -0.40383E+00    0.84045E+01    0.13612E-06   -0.85507E-06    0.13612E-06    0.11070E-08
  1850    0.27979E+03   -0.38966E+00   -0.83659E-06   -0.38966E+00    0.84670E+01    0.13213E-06   -0.83659E-06    0.13213E-06    0.11053E-08
  1851    0.27842E+03   -0.38085E+00   -0.80292E-06   -0.38085E+00    0.85303E+01    0.12754E-06   -0.80292E-06    0.12754E-06    0.11036E-08
  1852    0.27708E+03   -0.37741E+00   -0.75448E-06   -0.37741E+00    0.85944E+01    0.12237E-06   -0.75448E-06    0.12237E-06    0.11019E-08
  1853    0.27572E+03   -0.37922E+00   -0.69190E-06   -0.37922E+00    0.86572E+01    0.11665E-06   -0.69190E-06    0.11665E-06    0.11002E-08
  1854    0.27438E+03   -0.38641E+00   -0.61582E-06   -0.38641E+00    0.87200E+01    0.11041E-06   -0.61582E-06    0.11041E-06    0.10985E-08
  1855    0.27304E+03   -0.39878E+00   -0.52685E-06   -0.39878E+00    0.87822E+01    0.10368E-06   -0.52685E-06    0.10368E-06    0.10969E-08
  1856    0.27171E+03   -0.41626E+00   -0.42564E-06   -0.41626E+00    0.88453E+01    0.96474E-07   -0.42564E-06    0.96474E-07    0.10952E-08
  1857    0.27039E+03   -0.43900E+00   -0.31281E-06   -0.43900E+00    0.89092E+01    0.88832E-07   -0.31281E-06    0.88832E-07    0.10935E-08
  1858    0.26907E+03   -0.46687E+00   -0.18898E-06   -0.46687E+00    0.89717E+01    0.80778E-07   -0.18898E-06    0.80778E-07    0.10919E-08
  1859    0.26776E+03   -0.49995E+00   -0.54793E-07   -0.49995E+00    0.90350E+01    0.72339E-07   -0.54793E-07    0.72339E-07    0.10902E-08
  1860    0.26645E+03   -0.53793E+00    0.89129E-07   -0.53793E+00    0.90970E+01    0.63543E-07    0.89129E-07    0.63543E-07    0.10885E-08
  1861    0.26517E+03   -0.58107E+00    0.24215E-06   -0.58107E+00    0.91598E+01    0.54417E-07    0.24215E-06    0.54417E-07    0.10869E-08
  1862    0.26389E+03   -0.62906E+00    0.40366E-06   -0.62906E+00    0.92220E+01    0.44990E-07    0.40366E-06    0.44990E-07    0.10852E-08
  1863    0.26260E+03   -0.68192E+00    0.57300E-06   -0.68192E+00    0.92842E+01    0.35289E-07    0.57300E-06    0.35289E-07    0.10835E-08
  1864    0.26134E+03   -0.73972E+00    0.74957E-06   -0.73972E+00    0.93473E+01    0.25341E-07    0.74957E-06    0.25341E-07    0.10819E-08
  1865    0.26007E+03   -0.80233E+00    0.93272E-06   -0.80233E+00    0.94090E+01    0.15175E-07    0.93272E-06    0.15175E-07    0.10802E-08
  1866    0.25883E+03   -0.86974E+00    0.11218E-05   -0.86974E+00    0.94701E+01    0.48166E-08    0.11218E-05    0.48166E-08    0.10786E-08
  1867    0.25758E+03   -0.94168E+00    0.13163E-05   -0.94168E+00    0.95313E+01   -0.57053E-08    0.13163E-05   -0.57053E-08    0.10769E-08
  1868    0.25635E+03   -0.10184E+01    0.15154E-05   -0.10184E+01    0.95918E+01   -0.16363E-07    0.15154E-05   -0.16363E-07    0.10753E-08
  1869    0.25514E+03   -0.10997E+01    0.17186E-05   -0.10997E+01    0.96516E+01   -0.27130E-07    0.17186E-05   -0.27130E-07    0.10737E-08
  1870    0.25393E+03   -0.11856E+01    0.19253E-05   -0.11856E+01    0.97116E+01   -0.37978E-07    0.19253E-05   -0.37978E-07    0.10720E-08
  1871    0.25272E+03   -0.12759E+01    0.21347E-05   -0.12759E+01    0.97717E+01   -0.48879E-07    0.21347E-05   -0.48879E-07    0.10704E-08
  1872    0.25154E+03   -0.13707E+01    0.23464E-05   -0.13707E+01    0.98303E+01   -0.59806E-07    0.23464E-05   -0.59806E-07    0.10687E-08
  1873    0.25037E+03   -0.14697E+01    0.25596E-05   -0.14697E+01    0.98891E+01   -0.70731E-07    0.25596E-05   -0.70731E-07    0.10671E-08
  1874    0.24921E+03   -0.15732E+01    0.27737E-05   -0.15732E+01    0.99465E+01   -0.81627E-07    0.27737E-05   -0.81627E-07    0.10655E-08
  1875    0.24806E+03   -0.16808E+01    0.29882E-05   -0.16808E+01    0.10004E+02   -0.92466E-07    0.29882E-05   -0.92466E-07    0.10639E-08
  1876    0.24692E+03   -0.17925E+01    0.32023E-05   -0.17925E+01    0.10061E+02   -0.10322E-06    0.32023E-05   -0.10322E-06    0.10622E-08
  1877    0.24579E+03   -0.19084E+01    0.34154E-05   -0.19084E+01    0.10117E+02   -0.11386E-06    0.34154E-05   -0.11386E-06    0.10606E-08
  1878    0.24467E+03   -0.20283E+01    0.36270E-05   -0.20283E+01    0.10172E+02   -0.12437E-06    0.36270E-05   -0.12437E-06    0.10590E-08
  1879    0.24356E+03   -0.21519E+01    0.38363E-05   -0.21519E+01    0.10226E+02   -0.13470E-06    0.38363E-05   -0.13470E-06    0.10574E-08
  1880    0.24248E+03   -0.22796E+01    0.40428E-05   -0.22796E+01    0.10279E+02   -0.14484E-06    0.40428E-05   -0.14484E-06    0.10558E-08
  1881    0.24141E+03   -0.24110E+01    0.42458E-05   -0.24110E+01    0.10332E+02   -0.15476E-06    0.42458E-05   -0.15476E-06    0.10542E-08
  1882    0.24034E+03   -0.25460E+01    0.44446E-05   -0.25460E+01    0.10385E+02   -0.16443E-06    0.44446E-05   -0.16443E-06    0.10526E-08
  1883    0.23929E+03   -0.26847E+01    0.46388E-05   -0.26847E+01    0.10436E+02   -0.17382E-06    0.46388E-05   -0.17382E-06    0.10509E-08
  1884    0.23826E+03   -0.28269E+01    0.48276E-05   -0.28269E+01    0.10488E+02   -0.18290E-06    0.48276E-05   -0.18290E-06    0.10493E-08
  1885    0.23725E+03   -0.29727E+01    0.50104E-05   -0.29727E+01    0.10537E+02   -0.19165E-06    0.50104E-05   -0.19165E-06    0.10477E-08
  1886    0.23623E+03   -0.31217E+01    0.51866E-05   -0.31217E+01    0.10587E+02   -0.20004E-06    0.51866E-05   -0.20004E-06    0.10461E-08
  1887    0.23524E+03   -0.32742E+01    0.53555E-05   -0.32742E+01    0.10635E+02   -0.20805E-06    0.53555E-05   -0.20805E-06    0.10445E-08
  1888    0.23427E+03   -0.34298E+01    0.55165E-05   -0.34298E+01    0.10682E+02   -0.21564E-06    0.55165E-05   -0.21564E-06    0.10430E-08
  1889    0.23330E+03   -0.35886E+01    0.56691E-05   -0.35886E+01    0.10728E+02   -0.22278E-06    0.56691E-05   -0.22278E-06    0.10414E-08
  1890    0.23235E+03   -0.37506E+01    0.58125E-05   -0.37506E+01    0.10774E+02   -0.22945E-06    0.58125E-05   -0.22945E-06    0.10398E-08
  1891    0.23143E+03   -0.39154E+01    0.59461E-05   -0.39154E+01    0.10819E+02   -0.23563E-06    0.59461E-05   -0.23563E-06    0.10382E-08
  1892    0.23051E+03   -0.40833E+01    0.60693E-05   -0.40833E+01    0.10862E+02   -0.24128E-06    0.60693E-05   -0.24128E-06    0.10366E-08
  1893    0.22960E+03   -0.42538E+01    0.61815E-05   -0.42538E+01    0.10905E+02   -0.24637E-06    0.61815E-05   -0.24637E-06    0.10350E-08
  1894    0.22872E+03   -0.44269E+01    0.62820E-05   -0.44269E+01    0.10946E+02   -0.25089E-06    0.62820E-05   -0.25089E-06    0.10334E-08
  1895    0.22784E+03   -0.46028E+01    0.63703E-05   -0.46028E+01    0.10987E+02   -0.25479E-06    0.63703E-05   -0.25479E-06    0.10319E-08
  1896    0.22698E+03   -0.47813E+01    0.64456E-05   -0.47813E+01    0.11027E+02   -0.25806E-06    0.64456E-05   -0.25806E-06    0.10303E-08
  1897    0.22615E+03   -0.49622E+01    0.65074E-05   -0.49622E+01    0.11065E+02   -0.26067E-06    0.65074E-05   -0.26067E-06    0.10287E-08
  1898    0.22532E+03   -0.51456E+01    0.65551E-05   -0.51456E+01    0.11103E+02   -0.26258E-06    0.65551E-05   -0.26258E-06    0.10272E-08
  1899    0.22452E+03   -0.53312E+01    0.65879E-05   -0.53312E+01    0.11139E+02   -0.26378E-06    0.65879E-05   -0.26378E-06    0.10256E-08
  1900    0.22372E+03   -0.55191E+01    0.66053E-05   -0.55191E+01    0.11174E+02   -0.26422E-06    0.66053E-05   -0.26422E-06    0.10240E-08
  1901    0.22294E+03   -0.57092E+01    0.66068E-05   -0.57092E+01    0.11208E+02   -0.26391E-06    0.66068E-05   -0.26391E-06    0.10225E-08
  1902    0.22218E+03   -0.59013E+01    0.65928E-05   -0.59013E+01    0.11240E+02   -0.26284E-06    0.65928E-05   -0.26284E-06    0.10209E-08
  1903    0.22144E+03   -0.60951E+01    0.65639E-05   -0.60951E+01    0.11272E+02   -0.26105E-06    0.65639E-05   -0.26105E-06    0.10193E-08
  1904    0.22072E+03   -0.62902E+01    0.65204E-05   -0.62902E+01    0.11303E+02   -0.25856E-06    0.65204E-05   -0.25856E-06    0.10178E-08
  1905    0.21999E+03   -0.64879E+01    0.64631E-05   -0.64879E+01    0.11332E+02   -0.25540E-06    0.64631E-05   -0.25540E-06    0.10162E-08
  1906    0.21930E+03   -0.66873E+01    0.63925E-05   -0.66873E+01    0.11360E+02   -0.25159E-06    0.63925E-05   -0.25159E-06    0.10147E-08
  1907    0.21862E+03   -0.68871E+01    0.63090E-05   -0.68871E+01    0.11387E+02   -0.24716E-06    0.63090E-05   -0.24716E-06    0.10131E-08
  1908    0.21796E+03   -0.70895E+01    0.62132E-05   -0.70895E+01    0.11413E+02   -0.24214E-06    0.62132E-05   -0.24214E-06    0.10116E-08
  1909    0.21730E+03   -0.72922E+01    0.61056E-05   -0.72922E+01    0.11437E+02   -0.23654E-06    0.61056E-05   -0.23654E-06    0.10100E-08
  1910    0.21667E+03   -0.74966E+01    0.59869E-05   -0.74966E+01    0.11461E+02   -0.23040E-06    0.59869E-05   -0.23040E-06    0.10085E-08
  1911    0.21606E+03   -0.77029E+01    0.58575E-05   -0.77029E+01    0.11484E+02   -0.22374E-06    0.58575E-05   -0.22374E-06    0.10070E-08
  1912    0.21546E+03   -0.79088E+01    0.57180E-05   -0.79088E+01    0.11504E+02   -0.21659E-06    0.57180E-05   -0.21659E-06    0.10054E-08
  1913    0.21488E+03   -0.81158E+01    0.55689E-05   -0.81158E+01    0.11524E+02   -0.20897E-06    0.55689E-05   -0.20897E-06    0.10039E-08
  1914    0.21432E+03   -0.83238E+01    0.54107E-05   -0.83238E+01    0.11541E+02   -0.20090E-06    0.54107E-05   -0.20090E-06    0.10024E-08
  1915    0.21377E+03   -0.85329E+01    0.52441E-05   -0.85329E+01    0.11559E+02   -0.19242E-06    0.52441E-05   -0.19242E-06    0.10008E-08
  1916    0.21323E+03   -0.87423E+01    0.50694E-05   -0.87423E+01    0.11574E+02   -0.18354E-06    0.50694E-05   -0.18354E-06    0.99931E-09
  1917    0.21272E+03   -0.89528E+01    0.48874E-05   -0.89528E+01    0.11588E+02   -0.17430E-06    0.48874E-05   -0.17430E-06    0.99778E-09
  1918    0.21222E+03   -0.91637E+01    0.46984E-05   -0.91637E+01    0.11602E+02   -0.16471E-06    0.46984E-05   -0.16471E-06    0.99626E-09
  1919    0.21174E+03   -0.93749E+01    0.45031E-05   -0.93749E+01    0.11613E+02   -0.15482E-06    0.45031E-05   -0.15482E-06    0.99474E-09
  1920    0.21128E+03   -0.95864E+01    0.43020E-05   -0.95864E+01    0.11623E+02   -0.14463E-06    0.43020E-05   -0.14463E-06    0.99322E-09
  1921    0.21082E+03   -0.97975E+01    0.40956E-05   -0.97975E+01    0.11632E+02   -0.13417E-06    0.40956E-05   -0.13417E-06    0.99171E-09
  1922    0.21039E+03   -0.10009E+02    0.38845E-05   -0.10009E+02    0.11639E+02   -0.12348E-06    0.38845E-05   -0.12348E-06    0.99020E-09
  1923    0.20997E+03   -0.10220E+02    0.36692E-05   -0.10220E+02    0.11646E+02   -0.11257E-06    0.36692E-05   -0.11257E-06    0.98869E-09
  1924    0.20956E+03   -0.10431E+02    0.34503E-05   -0.10431E+02    0.11651E+02   -0.10148E-06    0.34503E-05   -0.10148E-06    0.98718E-09
  1925    0.20918E+03   -0.10643E+02    0.32282E-05   -0.10643E+02    0.11654E+02   -0.90217E-07    0.32282E-05   -0.90217E-07    0.98568E-09
  1926    0.20881E+03   -0.10854E+02    0.30036E-05   -0.10854E+02    0.11656E+02   -0.78821E-07    0.30036E-05   -0.78821E-07    0.98418E-09
  1927    0.20844E+03   -0.11065E+02    0.27769E-05   -0.11065E+02    0.11658E+02   -0.67313E-07    0.27769E-05   -0.67313E-07    0.98268E-09
  1928    0.20811E+03   -0.11273E+02    0.25487E-05   -0.11273E+02    0.11658E+02   -0.55719E-07    0.25487E-05   -0.55719E-07    0.98118E-09
  1929    0.20778E+03   -0.11484E+02    0.23196E-05   -0.11484E+02    0.11656E+02   -0.44064E-07    0.23196E-05   -0.44064E-07    0.97969E-09
  1930    0.20747E+03   -0.11692E+02    0.20900E-05   -0.11692E+02    0.11653E+02   -0.32374E-07    0.20900E-05   -0.32374E-07    0.97820E-09
  1931    0.20719E+03   -0.11900E+02    0.18606E-05   -0.11900E+02    0.11648E+02   -0.20674E-07    0.18606E-05   -0.20674E-07    0.97671E-09
  1932    0.20691E+03   -0.12106E+02    0.16319E-05   -0.12106E+02    0.11643E+02   -0.89886E-08    0.16319E-05   -0.89886E-08    0.97522E-09
  1933    0.20665E+03   -0.12313E+02    0.14043E-05   -0.12313E+02    0.11635E+02    0.26552E-08    0.14043E-05    0.26552E-08    0.97374E-09
  1934    0.20640E+03   -0.12518E+02    0.11785E-05   -0.12518E+02    0.11627E+02    0.14233E-07    0.11785E-05    0.14233E-07    0.97226E-09
  1935    0.20617E+03   -0.12722E+02    0.95500E-06   -0.12722E+02    0.11617E+02    0.25718E-07    0.95500E-06    0.25718E-07    0.97078E-09
  1936    0.20595E+03   -0.12925E+02    0.73429E-06   -0.12925E+02    0.11607E+02    0.37086E-07    0.73429E-06    0.37086E-07    0.96930E-09
  1937    0.20574E+03   -0.13126E+02    0.51695E-06   -0.13126E+02    0.11593E+02    0.48311E-07    0.51695E-06    0.48311E-07    0.96783E-09
  1938    0.20556E+03   -0.13325E+02    0.30351E-06   -0.13325E+02    0.11579E+02    0.59368E-07    0.30351E-06    0.59368E-07    0.96636E-09
  1939    0.20539E+03   -0.13524E+02    0.94505E-07   -0.13524E+02    0.11564E+02    0.70231E-07    0.94505E-07    0.70231E-07    0.96489E-09
  1940    0.20523E+03   -0.13722E+02   -0.10952E-06   -0.13722E+02    0.11547E+02    0.80874E-07   -0.10952E-06    0.80874E-07    0.96342E-09
  1941    0.20509E+03   -0.13917E+02   -0.30803E-06   -0.13917E+02    0.11530E+02    0.91272E-07   -0.30803E-06    0.91272E-07    0.96196E-09
  1942    0.20495E+03   -0.14111E+02   -0.50047E-06   -0.14111E+02    0.11510E+02    0.10140E-06   -0.50047E-06    0.10140E-06    0.96050E-09
  1943    0.20483E+03   -0.14303E+02   -0.68632E-06   -0.14303E+02    0.11491E+02    0.11123E-06   -0.68632E-06    0.11123E-06    0.95905E-09
  1944    0.20473E+03   -0.14493E+02   -0.86504E-06   -0.14493E+02    0.11468E+02    0.12074E-06   -0.86504E-06    0.12074E-06    0.95759E-09
  1945    0.20463E+03   -0.14681E+02   -0.10361E-05   -0.14681E+02    0.11445E+02    0.12991E-06   -0.10361E-05    0.12991E-06    0.95614E-09
  1946    0.20456E+03   -0.14868E+02   -0.11989E-05   -0.14868E+02    0.11421E+02    0.13870E-06   -0.11989E-05    0.13870E-06    0.95469E-09
  1947    0.20448E+03   -0.15052E+02   -0.13530E-05   -0.15052E+02    0.11396E+02    0.14710E-06   -0.13530E-05    0.14710E-06    0.95324E-09
  1948    0.20444E+03   -0.15234E+02   -0.14977E-05   -0.15234E+02    0.11369E+02    0.15507E-06   -0.14977E-05    0.15507E-06    0.95180E-09
  1949    0.20439E+03   -0.15414E+02   -0.16327E-05   -0.15414E+02    0.11340E+02    0.16259E-06   -0.16327E-05    0.16259E-06    0.95036E-09
  1950    0.20437E+03   -0.15592E+02   -0.17572E-05   -0.15592E+02    0.11311E+02    0.16964E-06   -0.17572E-05    0.16964E-06    0.94892E-09
  1951    0.20435E+03   -0.15766E+02   -0.18710E-05   -0.15766E+02    0.11281E+02    0.17619E-06   -0.18710E-05    0.17619E-06    0.94749E-09
  1952    0.20435E+03   -0.15939E+02   -0.19741E-05   -0.15939E+02    0.11248E+02    0.18226E-06   -0.19741E-05    0.18226E-06    0.94605E-09
  1953    0.20436E+03   -0.16110E+02   -0.20667E-05   -0.16110E+02    0.11216E+02    0.18784E-06   -0.20667E-05    0.18784E-06    0.94462E-09
  1954    0.20438E+03   -0.16277E+02   -0.21490E-05   -0.16277E+02    0.11181E+02    0.19296E-06   -0.21490E-05    0.19296E-06    0.94320E-09
  1955    0.20441E+03   -0.16443E+02   -0.22214E-05   -0.16443E+02    0.11146E+02    0.19761E-06   -0.22214E-05    0.19761E-06    0.94177E-09
  1956    0.20445E+03   -0.16605E+02   -0.22838E-05   -0.16605E+02    0.11110E+02    0.20182E-06   -0.22838E-05    0.20182E-06    0.94035E-09
  1957    0.20453E+03   -0.16765E+02   -0.23367E-05   -0.16765E+02    0.11072E+02    0.20559E-06   -0.23367E-05    0.20559E-06    0.93893E-09
  1958    0.20457E+03   -0.16922E+02   -0.23802E-05   -0.16922E+02    0.11033E+02    0.20892E-06   -0.23802E-05    0.20892E-06    0.93751E-09
  1959    0.20464E+03   -0.17077E+02   -0.24145E-05   -0.17077E+02    0.10993E+02    0.21184E-06   -0.24145E-05    0.21184E-06    0.93610E-09
  1960    0.20472E+03   -0.17228E+02   -0.24399E-05   -0.17228E+02    0.10952E+02    0.21435E-06   -0.24399E-05    0.21435E-06    0.93469E-09
  1961    0.20481E+03   -0.17377E+02   -0.24566E-05   -0.17377E+02    0.10910E+02    0.21646E-06   -0.24566E-05    0.21646E-06    0.93327E-09
  1962    0.20491E+03   -0.17521E+02   -0.24647E-05   -0.17521E+02    0.10868E+02    0.21818E-06   -0.24647E-05    0.21818E-06    0.93187E-09
  1963    0.20502E+03   -0.17663E+02   -0.24646E-05   -0.17663E+02    0.10824E+02    0.21951E-06   -0.24646E-05    0.21951E-06    0.93046E-09
  1964    0.20514E+03   -0.17802E+02   -0.24563E-05   -0.17802E+02    0.10779E+02    0.22048E-06   -0.24563E-05    0.22048E-06    0.92906E-09
  1965    0.20527E+03   -0.17937E+02   -0.24402E-05   -0.17937E+02    0.10732E+02    0.22109E-06   -0.24402E-05    0.22109E-06    0.92765E-09
  1966    0.20541E+03   -0.18069E+02   -0.24165E-05   -0.18069E+02    0.10685E+02    0.22135E-06   -0.24165E-05    0.22135E-06    0.92625E-09
  1967    0.20555E+03   -0.18198E+02   -0.23854E-05   -0.18198E+02    0.10637E+02    0.22127E-06   -0.23854E-05    0.22127E-06    0.92485E-09
  1968    0.20570E+03   -0.18324E+02   -0.23470E-05   -0.18324E+02    0.10587E+02    0.22086E-06   -0.23470E-05    0.22086E-06    0.92346E-09
  1969    0.20586E+03   -0.18446E+02   -0.23017E-05   -0.18446E+02    0.10537E+02    0.22013E-06   -0.23017E-05    0.22013E-06    0.92206E-09
  1970    0.20602E+03   -0.18565E+02   -0.22496E-05   -0.18565E+02    0.10488E+02    0.21909E-06   -0.22496E-05    0.21909E-06    0.92067E-09
  1971    0.20619E+03   -0.18680E+02   -0.21909E-05   -0.18680E+02    0.10436E+02    0.21775E-06   -0.21909E-05    0.21775E-06    0.91928E-09
