#    L    TT             EE             TE             PP             TP          
  1272    0.70525E+03    0.28745E+02   -0.67212E+01    0.13189E+06    0.46888E+02
  1273    0.70255E+03    0.28863E+02   -0.74343E+01    0.13166E+06    0.46677E+02
  1274    0.69993E+03    0.28976E+02   -0.81547E+01    0.13143E+06    0.46472E+02
  1275    0.69738E+03    0.29087E+02   -0.88817E+01    0.13120E+06    0.46276E+02
  1276    0.69488E+03    0.29194E+02   -0.96159E+01    0.13097E+06    0.46091E+02
  1277    0.69245E+03    0.29297E+02   -0.10356E+02    0.13074E+06    0.45919E+02
  1278    0.69009E+03    0.29397E+02   -0.11103E+02    0.13051E+06    0.45761E+02
  1279    0.68779E+03    0.29492E+02   -0.11854E+02    0.13029E+06    0.45619E+02
  1280    0.68557E+03    0.29584E+02   -0.12613E+02    0.13006E+06    0.45497E+02
  1281    0.68342E+03    0.29672E+02   -0.13375E+02    0.12983E+06    0.45394E+02
  1282    0.68133E+03    0.29756E+02   -0.14142E+02    0.12960E+06    0.45315E+02
  1283    0.67931E+03    0.29837E+02   -0.14914E+02    0.12938E+06    0.45260E+02
  1284    0.67737E+03    0.29913E+02   -0.15690E+02    0.12915E+06    0.45231E+02
  1285    0.67548E+03    0.29985E+02   -0.16470E+02    0.12893E+06    0.45231E+02
  1286    0.67366E+03    0.30053E+02   -0.17253E+02    0.12870E+06    0.45261E+02
  1287    0.67191E+03    0.30117E+02   -0.18038E+02    0.12848E+06    0.45324E+02
  1288    0.67024E+03    0.30177E+02   -0.18827E+02    0.12825E+06    0.45421E+02
  1289    0.66863E+03    0.30233E+02   -0.19617E+02    0.12803E+06    0.45554E+02
  1290    0.66709E+03    0.30285E+02   -0.20410E+02    0.12781E+06    0.45726E+02
  1291    0.66562E+03    0.30333E+02   -0.21205E+02    0.12759E+06    0.45938E+02
  1292    0.66421E+03    0.30375E+02   -0.22001E+02    0.12736E+06    0.46193E+02
  1293    0.66287E+03    0.30415E+02   -0.22799E+02    0.12714E+06    0.46491E+02
  1294    0.66162E+03    0.30450E+02   -0.23595E+02    0.12692E+06    0.46836E+02
  1295    0.66041E+03    0.30481E+02   -0.24394E+02    0.12670E+06    0.47229E+02
  1296    0.65928E+03    0.30508E+02   -0.25190E+02    0.12648E+06    0.47672E+02
  1297    0.65822E+03    0.30531E+02   -0.25987E+02    0.12626E+06    0.48168E+02
  1298    0.65722E+03    0.30550E+02   -0.26784E+02    0.12604E+06    0.48717E+02
  1299    0.65628E+03    0.30564E+02   -0.27579E+02    0.12582E+06    0.49323E+02
  1300    0.65543E+03    0.30574E+02   -0.28373E+02    0.12561E+06    0.49986E+02
  1301    0.65463E+03    0.30580E+02   -0.29165E+02    0.12539E+06    0.50709E+02
  1302    0.65390E+03    0.30582E+02   -0.29955E+02    0.12517E+06    0.51489E+02
  1303    0.65323E+03    0.30579E+02   -0.30743E+02    0.12495E+06    0.52323E+02
  1304    0.65263E+03    0.30573E+02   -0.31527E+02    0.12474E+06    0.53207E+02
  1305    0.65210E+03    0.30562E+02   -0.32310E+02    0.12452E+06    0.54138E+02
  1306    0.65162E+03    0.30548E+02   -0.33088E+02    0.12431E+06    0.55114E+02
  1307    0.65122E+03    0.30529E+02   -0.33862E+02    0.12409E+06    0.56132E+02
  1308    0.65088E+03    0.30506E+02   -0.34634E+02    0.12388E+06    0.57187E+02
  1309    0.65059E+03    0.30477E+02   -0.35399E+02    0.12366E+06    0.58278E+02
  1310    0.65037E+03    0.30446E+02   -0.36161E+02    0.12345E+06    0.59400E+02
  1311    0.65021E+03    0.30410E+02   -0.36918E+02    0.12324E+06    0.60551E+02
  1312    0.65013E+03    0.30371E+02   -0.37669E+02    0.12302E+06    0.61727E+02
  1313    0.65010E+03    0.30327E+02   -0.38414E+02    0.12281E+06    0.62926E+02
  1314    0.65013E+03    0.30279E+02   -0.39153E+02    0.12260E+06    0.64144E+02
  1315    0.65021E+03    0.30227E+02   -0.39886E+02    0.12239E+06    0.65379E+02
  1316    0.65036E+03    0.30171E+02   -0.40612E+02    0.12218E+06    0.66626E+02
  1317    0.65057E+03    0.30112E+02   -0.41332E+02    0.12197E+06    0.67883E+02
  1318    0.65082E+03    0.30047E+02   -0.42043E+02    0.12176E+06    0.69148E+02
  1319    0.65114E+03    0.29979E+02   -0.42748E+02    0.12155E+06    0.70415E+02
  1320    0.65151E+03    0.29908E+02   -0.43445E+02    0.12134E+06    0.71683E+02
  1321    0.65193E+03    0.29833E+02   -0.44134E+02    0.12113E+06    0.72949E+02
  1322    0.65241E+03    0.29752E+02   -0.44814E+02    0.12092E+06    0.74209E+02
  1323    0.65294E+03    0.29669E+02   -0.45485E+02    0.12071E+06    0.75460E+02
  1324    0.65353E+03    0.29582E+02   -0.46149E+02    0.12051E+06    0.76699E+02
  1325    0.65416E+03    0.29491E+02   -0.46802E+02    0.12030E+06    0.77922E+02
  1326    0.65485E+03    0.29397E+02   -0.47447E+02    0.12009E+06    0.79128E+02
  1327    0.65558E+03    0.29299E+02   -0.48082E+02    0.11989E+06    0.80312E+02
  1328    0.65637E+03    0.29198E+02   -0.48705E+02    0.11968E+06    0.81471E+02
  1329    0.65720E+03    0.29093E+02   -0.49320E+02    0.11947E+06    0.82603E+02
  1330    0.65808E+03    0.28984E+02   -0.49924E+02    0.11927E+06    0.83703E+02
  1331    0.65901E+03    0.28872E+02   -0.50517E+02    0.11906E+06    0.84770E+02
  1332    0.65997E+03    0.28756E+02   -0.51100E+02    0.11886E+06    0.85800E+02
  1333    0.66099E+03    0.28636E+02   -0.51670E+02    0.11866E+06    0.86789E+02
  1334    0.66205E+03    0.28515E+02   -0.52231E+02    0.11845E+06    0.87736E+02
  1335    0.66314E+03    0.28389E+02   -0.52779E+02    0.11825E+06    0.88635E+02
  1336    0.66428E+03    0.28260E+02   -0.53315E+02    0.11805E+06    0.89485E+02
  1337    0.66546E+03    0.28128E+02   -0.53839E+02    0.11785E+06    0.90282E+02
  1338    0.66668E+03    0.27993E+02   -0.54351E+02    0.11764E+06    0.91023E+02
  1339    0.66794E+03    0.27854E+02   -0.54852E+02    0.11744E+06    0.91706E+02
  1340    0.66923E+03    0.27713E+02   -0.55340E+02    0.11724E+06    0.92326E+02
  1341    0.67055E+03    0.27570E+02   -0.55815E+02    0.11704E+06    0.92880E+02
  1342    0.67191E+03    0.27423E+02   -0.56278E+02    0.11684E+06    0.93366E+02
  1343    0.67331E+03    0.27273E+02   -0.56727E+02    0.11664E+06    0.93781E+02
  1344    0.67473E+03    0.27120E+02   -0.57163E+02    0.11644E+06    0.94121E+02
  1345    0.67618E+03    0.26966E+02   -0.57585E+02    0.11624E+06    0.94383E+02
  1346    0.67767E+03    0.26807E+02   -0.57995E+02    0.11604E+06    0.94564E+02
  1347    0.67919E+03    0.26647E+02   -0.58391E+02    0.11585E+06    0.94661E+02
  1348    0.68073E+03    0.26484E+02   -0.58773E+02    0.11565E+06    0.94671E+02
  1349    0.68230E+03    0.26318E+02   -0.59140E+02    0.11545E+06    0.94590E+02
  1350    0.68389E+03    0.26150E+02   -0.59494E+02    0.11525E+06    0.94416E+02
  1351    0.68551E+03    0.25980E+02   -0.59834E+02    0.11506E+06    0.94146E+02
  1352    0.68715E+03    0.25807E+02   -0.60160E+02    0.11486E+06    0.93783E+02
  1353    0.68881E+03    0.25634E+02   -0.60471E+02    0.11466E+06    0.93331E+02
  1354    0.69049E+03    0.25457E+02   -0.60768E+02    0.11447E+06    0.92793E+02
  1355    0.69220E+03    0.25278E+02   -0.61050E+02    0.11427E+06    0.92172E+02
  1356    0.69392E+03    0.25099E+02   -0.61320E+02    0.11408E+06    0.91473E+02
  1357    0.69566E+03    0.24916E+02   -0.61572E+02    0.11389E+06    0.90699E+02
  1358    0.69741E+03    0.24731E+02   -0.61809E+02    0.11369E+06    0.89853E+02
  1359    0.69917E+03    0.24546E+02   -0.62033E+02    0.11350E+06    0.88939E+02
  1360    0.70092E+03    0.24360E+02   -0.62241E+02    0.11330E+06    0.87961E+02
  1361    0.70271E+03    0.24170E+02   -0.62434E+02    0.11311E+06    0.86923E+02
  1362    0.70449E+03    0.23979E+02   -0.62611E+02    0.11292E+06    0.85827E+02
  1363    0.70629E+03    0.23787E+02   -0.62776E+02    0.11273E+06    0.84678E+02
  1364    0.70807E+03    0.23594E+02   -0.62923E+02    0.11254E+06    0.83479E+02
  1365    0.70994E+03    0.23399E+02   -0.63054E+02    0.11235E+06    0.82233E+02
  1366    0.71174E+03    0.23203E+02   -0.63173E+02    0.11215E+06    0.80945E+02
  1367    0.71354E+03    0.23005E+02   -0.63275E+02    0.11196E+06    0.79617E+02
  1368    0.71542E+03    0.22808E+02   -0.63361E+02    0.11177E+06    0.78254E+02
  1369    0.71724E+03    0.22608E+02   -0.63432E+02    0.11158E+06    0.76859E+02
  1370    0.71905E+03    0.22408E+02   -0.63489E+02    0.11140E+06    0.75436E+02
  1371    0.72087E+03    0.22207E+02   -0.63529E+02    0.11121E+06    0.73988E+02
  1372    0.72269E+03    0.22006E+02   -0.63555E+02    0.11102E+06    0.72519E+02
  1373    0.72452E+03    0.21804E+02   -0.63566E+02    0.11083E+06    0.71032E+02
  1374    0.72635E+03    0.21602E+02   -0.63560E+02    0.11064E+06    0.69531E+02
  1375    0.72818E+03    0.21398E+02   -0.63540E+02    0.11045E+06    0.68020E+02
  1376    0.73002E+03    0.21195E+02   -0.63505E+02    0.11027E+06    0.66502E+02
  1377    0.73186E+03    0.20992E+02   -0.63455E+02    0.11008E+06    0.64981E+02
  1378    0.73371E+03    0.20786E+02   -0.63389E+02    0.10990E+06    0.63460E+02
  1379    0.73548E+03    0.20583E+02   -0.63309E+02    0.10971E+06    0.61943E+02
  1380    0.73726E+03    0.20377E+02   -0.63214E+02    0.10952E+06    0.60434E+02
  1381    0.73904E+03    0.20173E+02   -0.63103E+02    0.10934E+06    0.58936E+02
  1382    0.74068E+03    0.19968E+02   -0.62977E+02    0.10916E+06    0.57453E+02
  1383    0.74247E+03    0.19764E+02   -0.62837E+02    0.10897E+06    0.55988E+02
  1384    0.74412E+03    0.19560E+02   -0.62681E+02    0.10879E+06    0.54545E+02
  1385    0.74577E+03    0.19355E+02   -0.62511E+02    0.10860E+06    0.53128E+02
  1386    0.74742E+03    0.19151E+02   -0.62327E+02    0.10842E+06    0.51740E+02
  1387    0.74901E+03    0.18948E+02   -0.62128E+02    0.10824E+06    0.50384E+02
  1388    0.75074E+03    0.18745E+02   -0.61914E+02    0.10806E+06    0.49065E+02
  1389    0.75233E+03    0.18542E+02   -0.61686E+02    0.10787E+06    0.47786E+02
  1390    0.75386E+03    0.18340E+02   -0.61445E+02    0.10769E+06    0.46550E+02
  1391    0.75546E+03    0.18139E+02   -0.61189E+02    0.10751E+06    0.45362E+02
  1392    0.75699E+03    0.17939E+02   -0.60920E+02    0.10733E+06    0.44224E+02
  1393    0.75852E+03    0.17740E+02   -0.60636E+02    0.10715E+06    0.43141E+02
  1394    0.75998E+03    0.17541E+02   -0.60340E+02    0.10697E+06    0.42115E+02
  1395    0.76145E+03    0.17343E+02   -0.60029E+02    0.10679E+06    0.41151E+02
  1396    0.76292E+03    0.17147E+02   -0.59706E+02    0.10661E+06    0.40252E+02
  1397    0.76432E+03    0.16951E+02   -0.59369E+02    0.10644E+06    0.39422E+02
  1398    0.76566E+03    0.16756E+02   -0.59019E+02    0.10626E+06    0.38664E+02
  1399    0.76699E+03    0.16564E+02   -0.58657E+02    0.10608E+06    0.37982E+02
  1400    0.76833E+03    0.16372E+02   -0.58281E+02    0.10590E+06    0.37380E+02
  1401    0.76960E+03    0.16181E+02   -0.57893E+02    0.10572E+06    0.36859E+02
  1402    0.77088E+03    0.15993E+02   -0.57493E+02    0.10555E+06    0.36420E+02
  1403    0.77208E+03    0.15805E+02   -0.57080E+02    0.10537E+06    0.36058E+02
  1404    0.77321E+03    0.15620E+02   -0.56656E+02    0.10520E+06    0.35771E+02
  1405    0.77443E+03    0.15435E+02   -0.56219E+02    0.10502E+06    0.35558E+02
  1406    0.77549E+03    0.15253E+02   -0.55772E+02    0.10485E+06    0.35415E+02
  1407    0.77649E+03    0.15073E+02   -0.55313E+02    0.10467E+06    0.35340E+02
  1408    0.77764E+03    0.14893E+02   -0.54842E+02    0.10450E+06    0.35331E+02
  1409    0.77857E+03    0.14717E+02   -0.54361E+02    0.10432E+06    0.35385E+02
  1410    0.77958E+03    0.14541E+02   -0.53869E+02    0.10415E+06    0.35499E+02
  1411    0.78052E+03    0.14368E+02   -0.53366E+02    0.10398E+06    0.35670E+02
  1412    0.78138E+03    0.14197E+02   -0.52853E+02    0.10380E+06    0.35898E+02
  1413    0.78210E+03    0.14028E+02   -0.52329E+02    0.10363E+06    0.36178E+02
  1414    0.78290E+03    0.13862E+02   -0.51795E+02    0.10346E+06    0.36508E+02
  1415    0.78363E+03    0.13697E+02   -0.51252E+02    0.10329E+06    0.36886E+02
  1416    0.78437E+03    0.13535E+02   -0.50700E+02    0.10312E+06    0.37310E+02
  1417    0.78495E+03    0.13375E+02   -0.50139E+02    0.10295E+06    0.37776E+02
  1418    0.78554E+03    0.13217E+02   -0.49567E+02    0.10278E+06    0.38283E+02
  1419    0.78606E+03    0.13062E+02   -0.48988E+02    0.10260E+06    0.38827E+02
  1420    0.78659E+03    0.12910E+02   -0.48400E+02    0.10244E+06    0.39406E+02
  1421    0.78704E+03    0.12760E+02   -0.47804E+02    0.10227E+06    0.40019E+02
  1422    0.78749E+03    0.12612E+02   -0.47200E+02    0.10210E+06    0.40661E+02
  1423    0.78780E+03    0.12467E+02   -0.46588E+02    0.10193E+06    0.41331E+02
  1424    0.78819E+03    0.12325E+02   -0.45968E+02    0.10176E+06    0.42026E+02
  1425    0.78843E+03    0.12186E+02   -0.45341E+02    0.10159E+06    0.42744E+02
  1426    0.78860E+03    0.12050E+02   -0.44707E+02    0.10142E+06    0.43482E+02
  1427    0.78884E+03    0.11916E+02   -0.44066E+02    0.10126E+06    0.44238E+02
  1428    0.78894E+03    0.11785E+02   -0.43419E+02    0.10109E+06    0.45008E+02
  1429    0.78897E+03    0.11658E+02   -0.42765E+02    0.10092E+06    0.45792E+02
  1430    0.78900E+03    0.11532E+02   -0.42106E+02    0.10075E+06    0.46585E+02
  1431    0.78896E+03    0.11410E+02   -0.41440E+02    0.10059E+06    0.47386E+02
  1432    0.78885E+03    0.11291E+02   -0.40769E+02    0.10042E+06    0.48192E+02
  1433    0.78881E+03    0.11175E+02   -0.40092E+02    0.10026E+06    0.49000E+02
  1434    0.78863E+03    0.11062E+02   -0.39410E+02    0.10009E+06    0.49808E+02
  1435    0.78838E+03    0.10952E+02   -0.38724E+02    0.99926E+05    0.50614E+02
  1436    0.78812E+03    0.10845E+02   -0.38034E+02    0.99761E+05    0.51414E+02
  1437    0.78773E+03    0.10741E+02   -0.37339E+02    0.99597E+05    0.52207E+02
  1438    0.78733E+03    0.10640E+02   -0.36642E+02    0.99433E+05    0.52990E+02
  1439    0.78686E+03    0.10542E+02   -0.35938E+02    0.99269E+05    0.53760E+02
  1440    0.78640E+03    0.10448E+02   -0.35233E+02    0.99105E+05    0.54516E+02
  1441    0.78586E+03    0.10356E+02   -0.34525E+02    0.98942E+05    0.55253E+02
  1442    0.78525E+03    0.10268E+02   -0.33814E+02    0.98779E+05    0.55970E+02
  1443    0.78456E+03    0.10185E+02   -0.33099E+02    0.98616E+05    0.56665E+02
  1444    0.78388E+03    0.10103E+02   -0.32382E+02    0.98454E+05    0.57334E+02
  1445    0.78305E+03    0.10025E+02   -0.31664E+02    0.98291E+05    0.57976E+02
  1446    0.78230E+03    0.99501E+01   -0.30943E+02    0.98129E+05    0.58587E+02
  1447    0.78133E+03    0.98790E+01   -0.30219E+02    0.97968E+05    0.59166E+02
  1448    0.78043E+03    0.98115E+01   -0.29497E+02    0.97806E+05    0.59709E+02
  1449    0.77946E+03    0.97461E+01   -0.28772E+02    0.97645E+05    0.60214E+02
  1450    0.77841E+03    0.96849E+01   -0.28047E+02    0.97484E+05    0.60680E+02
  1451    0.77737E+03    0.96273E+01   -0.27322E+02    0.97324E+05    0.61103E+02
  1452    0.77618E+03    0.95725E+01   -0.26598E+02    0.97163E+05    0.61485E+02
  1453    0.77500E+03    0.95212E+01   -0.25872E+02    0.97003E+05    0.61827E+02
  1454    0.77381E+03    0.94736E+01   -0.25146E+02    0.96843E+05    0.62133E+02
  1455    0.77255E+03    0.94287E+01   -0.24421E+02    0.96684E+05    0.62403E+02
  1456    0.77122E+03    0.93882E+01   -0.23699E+02    0.96524E+05    0.62639E+02
  1457    0.76973E+03    0.93497E+01   -0.22977E+02    0.96365E+05    0.62844E+02
  1458    0.76833E+03    0.93156E+01   -0.22256E+02    0.96206E+05    0.63018E+02
  1459    0.76685E+03    0.92844E+01   -0.21535E+02    0.96048E+05    0.63164E+02
  1460    0.76530E+03    0.92574E+01   -0.20818E+02    0.95889E+05    0.63284E+02
  1461    0.76375E+03    0.92319E+01   -0.20103E+02    0.95731E+05    0.63380E+02
  1462    0.76212E+03    0.92106E+01   -0.19391E+02    0.95574E+05    0.63453E+02
  1463    0.76035E+03    0.91930E+01   -0.18681E+02    0.95416E+05    0.63505E+02
  1464    0.75865E+03    0.91782E+01   -0.17973E+02    0.95259E+05    0.63538E+02
  1465    0.75680E+03    0.91671E+01   -0.17270E+02    0.95102E+05    0.63553E+02
  1466    0.75503E+03    0.91595E+01   -0.16569E+02    0.94945E+05    0.63554E+02
  1467    0.75311E+03    0.91549E+01   -0.15873E+02    0.94788E+05    0.63541E+02
  1468    0.75119E+03    0.91538E+01   -0.15180E+02    0.94632E+05    0.63517E+02
  1469    0.74927E+03    0.91557E+01   -0.14491E+02    0.94476E+05    0.63482E+02
  1470    0.74712E+03    0.91604E+01   -0.13807E+02    0.94320E+05    0.63440E+02
  1471    0.74513E+03    0.91695E+01   -0.13128E+02    0.94164E+05    0.63392E+02
  1472    0.74306E+03    0.91816E+01   -0.12454E+02    0.94009E+05    0.63339E+02
  1473    0.74091E+03    0.91965E+01   -0.11785E+02    0.93854E+05    0.63284E+02
  1474    0.73862E+03    0.92143E+01   -0.11121E+02    0.93699E+05    0.63228E+02
  1475    0.73640E+03    0.92350E+01   -0.10463E+02    0.93545E+05    0.63174E+02
  1476    0.73411E+03    0.92594E+01   -0.98109E+01    0.93390E+05    0.63122E+02
  1477    0.73182E+03    0.92867E+01   -0.91645E+01    0.93236E+05    0.63076E+02
  1478    0.72945E+03    0.93170E+01   -0.85246E+01    0.93082E+05    0.63036E+02
  1479    0.72708E+03    0.93509E+01   -0.78916E+01    0.92929E+05    0.63005E+02
  1480    0.72464E+03    0.93877E+01   -0.72650E+01    0.92776E+05    0.62984E+02
  1481    0.72212E+03    0.94268E+01   -0.66452E+01    0.92622E+05    0.62975E+02
  1482    0.71962E+03    0.94695E+01   -0.60326E+01    0.92470E+05    0.62981E+02
  1483    0.71705E+03    0.95151E+01   -0.54273E+01    0.92317E+05    0.63002E+02
  1484    0.71448E+03    0.95630E+01   -0.48295E+01    0.92165E+05    0.63041E+02
  1485    0.71185E+03    0.96138E+01   -0.42394E+01    0.92013E+05    0.63100E+02
  1486    0.70917E+03    0.96683E+01   -0.36570E+01    0.91861E+05    0.63180E+02
  1487    0.70646E+03    0.97243E+01   -0.30827E+01    0.91709E+05    0.63284E+02
  1488    0.70374E+03    0.97840E+01   -0.25166E+01    0.91558E+05    0.63412E+02
  1489    0.70095E+03    0.98467E+01   -0.19589E+01    0.91407E+05    0.63567E+02
  1490    0.69814E+03    0.99108E+01   -0.14097E+01    0.91256E+05    0.63752E+02
  1491    0.69530E+03    0.99780E+01   -0.86936E+00    0.91105E+05    0.63967E+02
  1492    0.69243E+03    0.10048E+02   -0.33781E+00    0.90955E+05    0.64214E+02
  1493    0.68952E+03    0.10120E+02    0.18467E+00    0.90805E+05    0.64495E+02
  1494    0.68659E+03    0.10194E+02    0.69795E+00    0.90655E+05    0.64813E+02
  1495    0.68363E+03    0.10272E+02    0.12019E+01    0.90506E+05    0.65169E+02
  1496    0.68064E+03    0.10352E+02    0.16965E+01    0.90356E+05    0.65564E+02
  1497    0.67761E+03    0.10433E+02    0.21814E+01    0.90207E+05    0.66001E+02
  1498    0.67457E+03    0.10518E+02    0.26566E+01    0.90058E+05    0.66482E+02
  1499    0.67150E+03    0.10603E+02    0.31220E+01    0.89910E+05    0.67007E+02
  1500    0.66840E+03    0.10692E+02    0.35774E+01    0.89761E+05    0.67580E+02
  1501    0.66528E+03    0.10783E+02    0.40228E+01    0.89613E+05    0.68202E+02
  1502    0.66214E+03    0.10876E+02    0.44578E+01    0.89465E+05    0.68869E+02
  1503    0.65898E+03    0.10971E+02    0.48825E+01    0.89318E+05    0.69580E+02
  1504    0.65579E+03    0.11067E+02    0.52970E+01    0.89170E+05    0.70331E+02
  1505    0.65258E+03    0.11166E+02    0.57008E+01    0.89023E+05    0.71121E+02
  1506    0.64935E+03    0.11266E+02    0.60939E+01    0.88876E+05    0.71946E+02
  1507    0.64610E+03    0.11369E+02    0.64765E+01    0.88730E+05    0.72803E+02
  1508    0.64284E+03    0.11473E+02    0.68479E+01    0.88583E+05    0.73691E+02
  1509    0.63955E+03    0.11578E+02    0.72085E+01    0.88437E+05    0.74605E+02
  1510    0.63626E+03    0.11687E+02    0.75577E+01    0.88291E+05    0.75543E+02
  1511    0.63294E+03    0.11795E+02    0.78965E+01    0.88145E+05    0.76503E+02
  1512    0.62961E+03    0.11906E+02    0.82226E+01    0.88000E+05    0.77482E+02
  1513    0.62626E+03    0.12018E+02    0.85388E+01    0.87855E+05    0.78477E+02
  1514    0.62291E+03    0.12132E+02    0.88430E+01    0.87710E+05    0.79485E+02
  1515    0.61956E+03    0.12248E+02    0.91366E+01    0.87565E+05    0.80504E+02
  1516    0.61618E+03    0.12364E+02    0.94175E+01    0.87421E+05    0.81531E+02
  1517    0.61280E+03    0.12481E+02    0.96877E+01    0.87277E+05    0.82562E+02
  1518    0.60941E+03    0.12600E+02    0.99474E+01    0.87133E+05    0.83596E+02
  1519    0.60601E+03    0.12720E+02    0.10193E+02    0.86989E+05    0.84630E+02
  1520    0.60261E+03    0.12841E+02    0.10429E+02    0.86846E+05    0.85661E+02
  1521    0.59919E+03    0.12963E+02    0.10653E+02    0.86702E+05    0.86685E+02
  1522    0.59577E+03    0.13086E+02    0.10865E+02    0.86560E+05    0.87701E+02
  1523    0.59235E+03    0.13209E+02    0.11065E+02    0.86417E+05    0.88706E+02
  1524    0.58892E+03    0.13334E+02    0.11253E+02    0.86274E+05    0.89696E+02
  1525    0.58548E+03    0.13460E+02    0.11430E+02    0.86132E+05    0.90670E+02
  1526    0.58206E+03    0.13586E+02    0.11596E+02    0.85990E+05    0.91624E+02
  1527    0.57862E+03    0.13712E+02    0.11748E+02    0.85849E+05    0.92556E+02
  1528    0.57519E+03    0.13840E+02    0.11890E+02    0.85707E+05    0.93463E+02
  1529    0.57176E+03    0.13968E+02    0.12020E+02    0.85566E+05    0.94341E+02
  1530    0.56833E+03    0.14096E+02    0.12138E+02    0.85425E+05    0.95190E+02
  1531    0.56491E+03    0.14224E+02    0.12243E+02    0.85284E+05    0.96005E+02
  1532    0.56149E+03    0.14354E+02    0.12338E+02    0.85144E+05    0.96784E+02
  1533    0.55807E+03    0.14483E+02    0.12422E+02    0.85004E+05    0.97524E+02
  1534    0.55466E+03    0.14613E+02    0.12492E+02    0.84864E+05    0.98222E+02
  1535    0.55126E+03    0.14743E+02    0.12553E+02    0.84724E+05    0.98877E+02
  1536    0.54786E+03    0.14873E+02    0.12600E+02    0.84585E+05    0.99484E+02
  1537    0.54448E+03    0.15003E+02    0.12636E+02    0.84445E+05    0.10004E+03
  1538    0.54111E+03    0.15134E+02    0.12662E+02    0.84307E+05    0.10055E+03
  1539    0.53772E+03    0.15263E+02    0.12675E+02    0.84168E+05    0.10100E+03
  1540    0.53436E+03    0.15393E+02    0.12678E+02    0.84029E+05    0.10139E+03
  1541    0.53101E+03    0.15523E+02    0.12668E+02    0.83891E+05    0.10172E+03
  1542    0.52767E+03    0.15653E+02    0.12649E+02    0.83753E+05    0.10199E+03
  1543    0.52434E+03    0.15781E+02    0.12616E+02    0.83616E+05    0.10219E+03
  1544    0.52103E+03    0.15910E+02    0.12574E+02    0.83478E+05    0.10232E+03
  1545    0.51773E+03    0.16038E+02    0.12520E+02    0.83341E+05    0.10238E+03
  1546    0.51444E+03    0.16166E+02    0.12455E+02    0.83204E+05    0.10237E+03
  1547    0.51117E+03    0.16293E+02    0.12379E+02    0.83067E+05    0.10228E+03
  1548    0.50793E+03    0.16421E+02    0.12293E+02    0.82931E+05    0.10211E+03
  1549    0.50469E+03    0.16546E+02    0.12196E+02    0.82795E+05    0.10185E+03
  1550    0.50149E+03    0.16671E+02    0.12088E+02    0.82659E+05    0.10151E+03
  1551    0.49828E+03    0.16796E+02    0.11969E+02    0.82523E+05    0.10109E+03
  1552    0.49511E+03    0.16919E+02    0.11840E+02    0.82388E+05    0.10058E+03
  1553    0.49195E+03    0.17043E+02    0.11702E+02    0.82253E+05    0.99982E+02
  1554    0.48882E+03    0.17166E+02    0.11553E+02    0.82118E+05    0.99310E+02
  1555    0.48570E+03    0.17287E+02    0.11394E+02    0.81983E+05    0.98561E+02
  1556    0.48262E+03    0.17406E+02    0.11225E+02    0.81849E+05    0.97740E+02
  1557    0.47955E+03    0.17525E+02    0.11046E+02    0.81715E+05    0.96849E+02
  1558    0.47651E+03    0.17644E+02    0.10858E+02    0.81581E+05    0.95891E+02
  1559    0.47350E+03    0.17759E+02    0.10659E+02    0.81447E+05    0.94870E+02
  1560    0.47051E+03    0.17875E+02    0.10451E+02    0.81314E+05    0.93788E+02
  1561    0.46753E+03    0.17989E+02    0.10234E+02    0.81181E+05    0.92648E+02
  1562    0.46457E+03    0.18102E+02    0.10008E+02    0.81048E+05    0.91454E+02
  1563    0.46165E+03    0.18213E+02    0.97728E+01    0.80916E+05    0.90208E+02
  1564    0.45876E+03    0.18324E+02    0.95289E+01    0.80783E+05    0.88914E+02
  1565    0.45591E+03    0.18432E+02    0.92759E+01    0.80651E+05    0.87574E+02
  1566    0.45307E+03    0.18539E+02    0.90154E+01    0.80519E+05    0.86192E+02
  1567    0.45026E+03    0.18643E+02    0.87451E+01    0.80388E+05    0.84771E+02
  1568    0.44748E+03    0.18747E+02    0.84671E+01    0.80257E+05    0.83313E+02
  1569    0.44474E+03    0.18849E+02    0.81809E+01    0.80126E+05    0.81823E+02
  1570    0.44203E+03    0.18950E+02    0.78869E+01    0.79995E+05    0.80302E+02
  1571    0.43935E+03    0.19051E+02    0.75857E+01    0.79864E+05    0.78754E+02
  1572    0.43669E+03    0.19147E+02    0.72760E+01    0.79734E+05    0.77183E+02
  1573    0.43407E+03    0.19243E+02    0.69591E+01    0.79604E+05    0.75590E+02
  1574    0.43150E+03    0.19336E+02    0.66348E+01    0.79474E+05    0.73980E+02
  1575    0.42894E+03    0.19429E+02    0.63034E+01    0.79345E+05    0.72354E+02
  1576    0.42643E+03    0.19517E+02    0.59651E+01    0.79216E+05    0.70717E+02
  1577    0.42394E+03    0.19604E+02    0.56199E+01    0.79087E+05    0.69071E+02
  1578    0.42149E+03    0.19690E+02    0.52683E+01    0.78958E+05    0.67420E+02
  1579    0.41909E+03    0.19772E+02    0.49102E+01    0.78830E+05    0.65766E+02
  1580    0.41670E+03    0.19854E+02    0.45459E+01    0.78702E+05    0.64112E+02
  1581    0.41435E+03    0.19934E+02    0.41755E+01    0.78574E+05    0.62462E+02
  1582    0.41205E+03    0.20011E+02    0.37993E+01    0.78447E+05    0.60818E+02
  1583    0.40977E+03    0.20084E+02    0.34173E+01    0.78319E+05    0.59185E+02
