#    L    TT             EE             TE             PP             TP          
  1652    0.36688E+03    0.20268E+02   -0.28793E+02    0.91434E+05   -0.39777E+02
  1653    0.36711E+03    0.20162E+02   -0.29113E+02    0.91292E+05   -0.39744E+02
  1654    0.36735E+03    0.20055E+02   -0.29428E+02    0.91151E+05   -0.39586E+02
  1655    0.36763E+03    0.19945E+02   -0.29733E+02    0.91010E+05   -0.39307E+02
  1656    0.36792E+03    0.19833E+02   -0.30032E+02    0.90869E+05   -0.38913E+02
  1657    0.36822E+03    0.19719E+02   -0.30323E+02    0.90728E+05   -0.38407E+02
  1658    0.36855E+03    0.19604E+02   -0.30607E+02    0.90588E+05   -0.37792E+02
  1659    0.36891E+03    0.19486E+02   -0.30883E+02    0.90448E+05   -0.37075E+02
  1660    0.36927E+03    0.19368E+02   -0.31151E+02    0.90308E+05   -0.36258E+02
  1661    0.36966E+03    0.19248E+02   -0.31413E+02    0.90168E+05   -0.35347E+02
  1662    0.37006E+03    0.19127E+02   -0.31666E+02    0.90029E+05   -0.34344E+02
  1663    0.37048E+03    0.19004E+02   -0.31910E+02    0.89890E+05   -0.33255E+02
  1664    0.37091E+03    0.18879E+02   -0.32147E+02    0.89751E+05   -0.32084E+02
  1665    0.37136E+03    0.18754E+02   -0.32376E+02    0.89613E+05   -0.30835E+02
  1666    0.37183E+03    0.18626E+02   -0.32598E+02    0.89474E+05   -0.29513E+02
  1667    0.37231E+03    0.18498E+02   -0.32810E+02    0.89336E+05   -0.28120E+02
  1668    0.37281E+03    0.18369E+02   -0.33016E+02    0.89198E+05   -0.26663E+02
  1669    0.37331E+03    0.18239E+02   -0.33212E+02    0.89061E+05   -0.25144E+02
  1670    0.37383E+03    0.18107E+02   -0.33399E+02    0.88923E+05   -0.23569E+02
  1671    0.37437E+03    0.17974E+02   -0.33580E+02    0.88786E+05   -0.21941E+02
  1672    0.37491E+03    0.17839E+02   -0.33751E+02    0.88649E+05   -0.20265E+02
  1673    0.37546E+03    0.17704E+02   -0.33914E+02    0.88513E+05   -0.18544E+02
  1674    0.37603E+03    0.17569E+02   -0.34069E+02    0.88376E+05   -0.16784E+02
  1675    0.37659E+03    0.17432E+02   -0.34215E+02    0.88240E+05   -0.14988E+02
  1676    0.37717E+03    0.17293E+02   -0.34353E+02    0.88104E+05   -0.13161E+02
  1677    0.37776E+03    0.17155E+02   -0.34482E+02    0.87968E+05   -0.11307E+02
  1678    0.37835E+03    0.17015E+02   -0.34603E+02    0.87833E+05   -0.94297E+01
  1679    0.37895E+03    0.16876E+02   -0.34715E+02    0.87698E+05   -0.75339E+01
  1680    0.37956E+03    0.16735E+02   -0.34818E+02    0.87563E+05   -0.56237E+01
  1681    0.38017E+03    0.16592E+02   -0.34913E+02    0.87428E+05   -0.37034E+01
  1682    0.38078E+03    0.16451E+02   -0.35001E+02    0.87294E+05   -0.17771E+01
  1683    0.38140E+03    0.16309E+02   -0.35079E+02    0.87160E+05    0.15088E+00
  1684    0.38203E+03    0.16166E+02   -0.35149E+02    0.87026E+05    0.20763E+01
  1685    0.38266E+03    0.16023E+02   -0.35211E+02    0.86892E+05    0.39949E+01
  1686    0.38329E+03    0.15880E+02   -0.35262E+02    0.86758E+05    0.59025E+01
  1687    0.38391E+03    0.15735E+02   -0.35307E+02    0.86625E+05    0.77948E+01
  1688    0.38455E+03    0.15591E+02   -0.35343E+02    0.86492E+05    0.96676E+01
  1689    0.38518E+03    0.15447E+02   -0.35369E+02    0.86359E+05    0.11517E+02
  1690    0.38580E+03    0.15302E+02   -0.35388E+02    0.86227E+05    0.13338E+02
  1691    0.38643E+03    0.15158E+02   -0.35399E+02    0.86094E+05    0.15127E+02
  1692    0.38707E+03    0.15013E+02   -0.35401E+02    0.85962E+05    0.16879E+02
  1693    0.38769E+03    0.14868E+02   -0.35394E+02    0.85830E+05    0.18591E+02
  1694    0.38831E+03    0.14724E+02   -0.35381E+02    0.85699E+05    0.20257E+02
  1695    0.38893E+03    0.14579E+02   -0.35357E+02    0.85567E+05    0.21875E+02
  1696    0.38955E+03    0.14435E+02   -0.35327E+02    0.85436E+05    0.23439E+02
  1697    0.39015E+03    0.14290E+02   -0.35288E+02    0.85305E+05    0.24945E+02
  1698    0.39076E+03    0.14147E+02   -0.35241E+02    0.85175E+05    0.26390E+02
  1699    0.39136E+03    0.14003E+02   -0.35185E+02    0.85044E+05    0.27768E+02
  1700    0.39196E+03    0.13858E+02   -0.35123E+02    0.84914E+05    0.29076E+02
  1701    0.39253E+03    0.13716E+02   -0.35051E+02    0.84784E+05    0.30311E+02
  1702    0.39312E+03    0.13573E+02   -0.34972E+02    0.84654E+05    0.31473E+02
  1703    0.39369E+03    0.13431E+02   -0.34886E+02    0.84525E+05    0.32564E+02
  1704    0.39426E+03    0.13289E+02   -0.34792E+02    0.84395E+05    0.33586E+02
  1705    0.39481E+03    0.13148E+02   -0.34690E+02    0.84266E+05    0.34542E+02
  1706    0.39535E+03    0.13006E+02   -0.34580E+02    0.84137E+05    0.35433E+02
  1707    0.39589E+03    0.12865E+02   -0.34464E+02    0.84009E+05    0.36261E+02
  1708    0.39642E+03    0.12726E+02   -0.34340E+02    0.83880E+05    0.37029E+02
  1709    0.39694E+03    0.12588E+02   -0.34208E+02    0.83752E+05    0.37737E+02
  1710    0.39744E+03    0.12451E+02   -0.34069E+02    0.83624E+05    0.38389E+02
  1711    0.39793E+03    0.12314E+02   -0.33922E+02    0.83496E+05    0.38986E+02
  1712    0.39841E+03    0.12178E+02   -0.33769E+02    0.83369E+05    0.39531E+02
  1713    0.39888E+03    0.12042E+02   -0.33610E+02    0.83242E+05    0.40024E+02
  1714    0.39933E+03    0.11908E+02   -0.33442E+02    0.83115E+05    0.40468E+02
  1715    0.39976E+03    0.11775E+02   -0.33269E+02    0.82988E+05    0.40866E+02
  1716    0.40019E+03    0.11642E+02   -0.33089E+02    0.82861E+05    0.41218E+02
  1717    0.40061E+03    0.11511E+02   -0.32902E+02    0.82735E+05    0.41528E+02
  1718    0.40099E+03    0.11381E+02   -0.32709E+02    0.82609E+05    0.41796E+02
  1719    0.40137E+03    0.11252E+02   -0.32509E+02    0.82483E+05    0.42026E+02
  1720    0.40175E+03    0.11124E+02   -0.32304E+02    0.82357E+05    0.42219E+02
  1721    0.40210E+03    0.10998E+02   -0.32092E+02    0.82231E+05    0.42376E+02
  1722    0.40244E+03    0.10872E+02   -0.31874E+02    0.82106E+05    0.42500E+02
  1723    0.40276E+03    0.10747E+02   -0.31651E+02    0.81981E+05    0.42594E+02
  1724    0.40305E+03    0.10625E+02   -0.31422E+02    0.81856E+05    0.42658E+02
  1725    0.40333E+03    0.10503E+02   -0.31187E+02    0.81732E+05    0.42695E+02
  1726    0.40360E+03    0.10383E+02   -0.30947E+02    0.81607E+05    0.42707E+02
  1727    0.40385E+03    0.10264E+02   -0.30701E+02    0.81483E+05    0.42695E+02
  1728    0.40407E+03    0.10148E+02   -0.30450E+02    0.81359E+05    0.42663E+02
  1729    0.40429E+03    0.10032E+02   -0.30194E+02    0.81235E+05    0.42611E+02
  1730    0.40447E+03    0.99176E+01   -0.29932E+02    0.81112E+05    0.42542E+02
  1731    0.40465E+03    0.98046E+01   -0.29667E+02    0.80988E+05    0.42458E+02
  1732    0.40480E+03    0.96931E+01   -0.29396E+02    0.80865E+05    0.42360E+02
  1733    0.40493E+03    0.95839E+01   -0.29121E+02    0.80742E+05    0.42251E+02
  1734    0.40504E+03    0.94755E+01   -0.28841E+02    0.80620E+05    0.42133E+02
  1735    0.40513E+03    0.93693E+01   -0.28556E+02    0.80497E+05    0.42008E+02
  1736    0.40520E+03    0.92640E+01   -0.28269E+02    0.80375E+05    0.41877E+02
  1737    0.40525E+03    0.91617E+01   -0.27976E+02    0.80253E+05    0.41742E+02
  1738    0.40528E+03    0.90603E+01   -0.27679E+02    0.80131E+05    0.41606E+02
  1739    0.40530E+03    0.89611E+01   -0.27380E+02    0.80010E+05    0.41471E+02
  1740    0.40528E+03    0.88634E+01   -0.27076E+02    0.79888E+05    0.41338E+02
  1741    0.40526E+03    0.87673E+01   -0.26768E+02    0.79767E+05    0.41210E+02
  1742    0.40520E+03    0.86735E+01   -0.26458E+02    0.79646E+05    0.41089E+02
  1743    0.40513E+03    0.85813E+01   -0.26144E+02    0.79525E+05    0.40975E+02
  1744    0.40503E+03    0.84913E+01   -0.25827E+02    0.79405E+05    0.40872E+02
  1745    0.40491E+03    0.84022E+01   -0.25507E+02    0.79284E+05    0.40782E+02
  1746    0.40477E+03    0.83161E+01   -0.25185E+02    0.79164E+05    0.40706E+02
  1747    0.40461E+03    0.82323E+01   -0.24859E+02    0.79044E+05    0.40646E+02
  1748    0.40442E+03    0.81508E+01   -0.24532E+02    0.78925E+05    0.40605E+02
  1749    0.40421E+03    0.80701E+01   -0.24201E+02    0.78805E+05    0.40584E+02
  1750    0.40397E+03    0.79917E+01   -0.23869E+02    0.78686E+05    0.40586E+02
  1751    0.40371E+03    0.79149E+01   -0.23535E+02    0.78567E+05    0.40611E+02
  1752    0.40344E+03    0.78396E+01   -0.23198E+02    0.78448E+05    0.40659E+02
  1753    0.40314E+03    0.77659E+01   -0.22860E+02    0.78329E+05    0.40729E+02
  1754    0.40282E+03    0.76952E+01   -0.22520E+02    0.78211E+05    0.40819E+02
  1755    0.40247E+03    0.76274E+01   -0.22179E+02    0.78093E+05    0.40929E+02
  1756    0.40211E+03    0.75606E+01   -0.21836E+02    0.77975E+05    0.41056E+02
  1757    0.40172E+03    0.74960E+01   -0.21493E+02    0.77857E+05    0.41200E+02
  1758    0.40130E+03    0.74333E+01   -0.21148E+02    0.77739E+05    0.41359E+02
  1759    0.40087E+03    0.73728E+01   -0.20803E+02    0.77622E+05    0.41533E+02
  1760    0.40041E+03    0.73146E+01   -0.20456E+02    0.77504E+05    0.41719E+02
  1761    0.39993E+03    0.72584E+01   -0.20109E+02    0.77387E+05    0.41917E+02
  1762    0.39942E+03    0.72042E+01   -0.19762E+02    0.77270E+05    0.42124E+02
  1763    0.39890E+03    0.71523E+01   -0.19414E+02    0.77154E+05    0.42341E+02
  1764    0.39836E+03    0.71027E+01   -0.19066E+02    0.77037E+05    0.42566E+02
  1765    0.39778E+03    0.70549E+01   -0.18718E+02    0.76921E+05    0.42796E+02
  1766    0.39719E+03    0.70093E+01   -0.18370E+02    0.76805E+05    0.43032E+02
  1767    0.39657E+03    0.69657E+01   -0.18022E+02    0.76689E+05    0.43272E+02
  1768    0.39593E+03    0.69243E+01   -0.17674E+02    0.76574E+05    0.43514E+02
  1769    0.39528E+03    0.68850E+01   -0.17328E+02    0.76458E+05    0.43758E+02
  1770    0.39459E+03    0.68477E+01   -0.16981E+02    0.76343E+05    0.44001E+02
  1771    0.39389E+03    0.68126E+01   -0.16636E+02    0.76228E+05    0.44243E+02
  1772    0.39318E+03    0.67795E+01   -0.16292E+02    0.76113E+05    0.44483E+02
  1773    0.39242E+03    0.67485E+01   -0.15947E+02    0.75999E+05    0.44719E+02
  1774    0.39166E+03    0.67197E+01   -0.15606E+02    0.75884E+05    0.44949E+02
  1775    0.39088E+03    0.66929E+01   -0.15265E+02    0.75770E+05    0.45173E+02
  1776    0.39007E+03    0.66681E+01   -0.14925E+02    0.75656E+05    0.45390E+02
  1777    0.38923E+03    0.66455E+01   -0.14588E+02    0.75542E+05    0.45597E+02
  1778    0.38839E+03    0.66248E+01   -0.14252E+02    0.75428E+05    0.45794E+02
  1779    0.38752E+03    0.66063E+01   -0.13918E+02    0.75315E+05    0.45980E+02
  1780    0.38663E+03    0.65898E+01   -0.13586E+02    0.75202E+05    0.46152E+02
  1781    0.38573E+03    0.65753E+01   -0.13256E+02    0.75089E+05    0.46311E+02
  1782    0.38479E+03    0.65628E+01   -0.12928E+02    0.74976E+05    0.46454E+02
  1783    0.38384E+03    0.65523E+01   -0.12603E+02    0.74863E+05    0.46581E+02
  1784    0.38288E+03    0.65437E+01   -0.12279E+02    0.74751E+05    0.46690E+02
  1785    0.38190E+03    0.65373E+01   -0.11959E+02    0.74638E+05    0.46779E+02
  1786    0.38089E+03    0.65327E+01   -0.11641E+02    0.74526E+05    0.46848E+02
  1787    0.37988E+03    0.65302E+01   -0.11326E+02    0.74414E+05    0.46895E+02
  1788    0.37884E+03    0.65295E+01   -0.11015E+02    0.74303E+05    0.46919E+02
  1789    0.37779E+03    0.65307E+01   -0.10706E+02    0.74191E+05    0.46919E+02
  1790    0.37671E+03    0.65339E+01   -0.10400E+02    0.74080E+05    0.46893E+02
  1791    0.37562E+03    0.65389E+01   -0.10099E+02    0.73969E+05    0.46840E+02
  1792    0.37451E+03    0.65458E+01   -0.97997E+01    0.73858E+05    0.46759E+02
  1793    0.37338E+03    0.65545E+01   -0.95043E+01    0.73747E+05    0.46648E+02
  1794    0.37224E+03    0.65650E+01   -0.92128E+01    0.73636E+05    0.46507E+02
  1795    0.37109E+03    0.65775E+01   -0.89251E+01    0.73526E+05    0.46333E+02
  1796    0.36990E+03    0.65917E+01   -0.86405E+01    0.73416E+05    0.46127E+02
  1797    0.36872E+03    0.66076E+01   -0.83605E+01    0.73306E+05    0.45886E+02
  1798    0.36752E+03    0.66252E+01   -0.80837E+01    0.73196E+05    0.45608E+02
  1799    0.36630E+03    0.66447E+01   -0.78114E+01    0.73086E+05    0.45294E+02
  1800    0.36507E+03    0.66658E+01   -0.75438E+01    0.72977E+05    0.44941E+02
  1801    0.36384E+03    0.66886E+01   -0.72797E+01    0.72868E+05    0.44550E+02
  1802    0.36259E+03    0.67130E+01   -0.70205E+01    0.72759E+05    0.44120E+02
  1803    0.36132E+03    0.67391E+01   -0.67661E+01    0.72650E+05    0.43656E+02
  1804    0.36003E+03    0.67667E+01   -0.65153E+01    0.72541E+05    0.43158E+02
  1805    0.35874E+03    0.67959E+01   -0.62695E+01    0.72432E+05    0.42629E+02
  1806    0.35744E+03    0.68268E+01   -0.60284E+01    0.72324E+05    0.42072E+02
  1807    0.35611E+03    0.68592E+01   -0.57921E+01    0.72216E+05    0.41488E+02
  1808    0.35478E+03    0.68929E+01   -0.55604E+01    0.72108E+05    0.40880E+02
  1809    0.35345E+03    0.69280E+01   -0.53338E+01    0.72000E+05    0.40249E+02
  1810    0.35210E+03    0.69647E+01   -0.51121E+01    0.71893E+05    0.39599E+02
  1811    0.35073E+03    0.70028E+01   -0.48954E+01    0.71785E+05    0.38931E+02
  1812    0.34936E+03    0.70424E+01   -0.46840E+01    0.71678E+05    0.38248E+02
  1813    0.34799E+03    0.70832E+01   -0.44775E+01    0.71571E+05    0.37551E+02
  1814    0.34659E+03    0.71253E+01   -0.42764E+01    0.71464E+05    0.36843E+02
  1815    0.34520E+03    0.71687E+01   -0.40804E+01    0.71357E+05    0.36126E+02
  1816    0.34380E+03    0.72134E+01   -0.38900E+01    0.71251E+05    0.35403E+02
  1817    0.34239E+03    0.72593E+01   -0.37046E+01    0.71145E+05    0.34675E+02
  1818    0.34096E+03    0.73064E+01   -0.35248E+01    0.71038E+05    0.33945E+02
  1819    0.33952E+03    0.73547E+01   -0.33505E+01    0.70932E+05    0.33214E+02
  1820    0.33808E+03    0.74041E+01   -0.31816E+01    0.70827E+05    0.32486E+02
  1821    0.33665E+03    0.74546E+01   -0.30183E+01    0.70721E+05    0.31762E+02
  1822    0.33521E+03    0.75061E+01   -0.28606E+01    0.70616E+05    0.31045E+02
  1823    0.33378E+03    0.75588E+01   -0.27085E+01    0.70510E+05    0.30336E+02
  1824    0.33233E+03    0.76121E+01   -0.25619E+01    0.70405E+05    0.29638E+02
  1825    0.33087E+03    0.76664E+01   -0.24212E+01    0.70300E+05    0.28954E+02
  1826    0.32941E+03    0.77224E+01   -0.22861E+01    0.70196E+05    0.28284E+02
  1827    0.32795E+03    0.77789E+01   -0.21567E+01    0.70091E+05    0.27632E+02
  1828    0.32648E+03    0.78362E+01   -0.20331E+01    0.69987E+05    0.27000E+02
  1829    0.32501E+03    0.78935E+01   -0.19153E+01    0.69882E+05    0.26390E+02
  1830    0.32354E+03    0.79531E+01   -0.18032E+01    0.69778E+05    0.25804E+02
  1831    0.32207E+03    0.80127E+01   -0.16969E+01    0.69675E+05    0.25244E+02
  1832    0.32059E+03    0.80730E+01   -0.15965E+01    0.69571E+05    0.24712E+02
  1833    0.31912E+03    0.81341E+01   -0.15018E+01    0.69467E+05    0.24212E+02
  1834    0.31765E+03    0.81953E+01   -0.14132E+01    0.69364E+05    0.23744E+02
  1835    0.31617E+03    0.82579E+01   -0.13301E+01    0.69261E+05    0.23312E+02
  1836    0.31469E+03    0.83220E+01   -0.12531E+01    0.69158E+05    0.22916E+02
  1837    0.31322E+03    0.83846E+01   -0.11819E+01    0.69055E+05    0.22560E+02
  1838    0.31175E+03    0.84487E+01   -0.11166E+01    0.68952E+05    0.22246E+02
  1839    0.31027E+03    0.85136E+01   -0.10571E+01    0.68850E+05    0.21976E+02
  1840    0.30881E+03    0.85778E+01   -0.10035E+01    0.68748E+05    0.21752E+02
  1841    0.30734E+03    0.86434E+01   -0.95574E+00    0.68646E+05    0.21577E+02
  1842    0.30588E+03    0.87090E+01   -0.91381E+00    0.68544E+05    0.21451E+02
  1843    0.30442E+03    0.87747E+01   -0.87774E+00    0.68442E+05    0.21379E+02
  1844    0.30296E+03    0.88411E+01   -0.84738E+00    0.68340E+05    0.21361E+02
  1845    0.30153E+03    0.89075E+01   -0.82289E+00    0.68239E+05    0.21401E+02
  1846    0.30007E+03    0.89746E+01   -0.80404E+00    0.68137E+05    0.21500E+02
  1847    0.29863E+03    0.90417E+01   -0.79112E+00    0.68036E+05    0.21660E+02
  1848    0.29719E+03    0.91088E+01   -0.78378E+00    0.67935E+05    0.21885E+02
  1849    0.29576E+03    0.91760E+01   -0.78216E+00    0.67835E+05    0.22175E+02
  1850    0.29433E+03    0.92431E+01   -0.78618E+00    0.67734E+05    0.22533E+02
  1851    0.29290E+03    0.93109E+01   -0.79585E+00    0.67634E+05    0.22961E+02
  1852    0.29149E+03    0.93795E+01   -0.81117E+00    0.67533E+05    0.23456E+02
  1853    0.29008E+03    0.94466E+01   -0.83198E+00    0.67433E+05    0.24017E+02
  1854    0.28868E+03    0.95137E+01   -0.85842E+00    0.67333E+05    0.24641E+02
  1855    0.28728E+03    0.95800E+01   -0.89028E+00    0.67234E+05    0.25324E+02
  1856    0.28590E+03    0.96471E+01   -0.92748E+00    0.67134E+05    0.26066E+02
  1857    0.28453E+03    0.97149E+01   -0.97015E+00    0.67035E+05    0.26863E+02
  1858    0.28316E+03    0.97812E+01   -0.10182E+01    0.66935E+05    0.27712E+02
  1859    0.28180E+03    0.98482E+01   -0.10716E+01    0.66836E+05    0.28611E+02
  1860    0.28045E+03    0.99137E+01   -0.11301E+01    0.66737E+05    0.29559E+02
  1861    0.27911E+03    0.99800E+01   -0.11939E+01    0.66638E+05    0.30551E+02
  1862    0.27779E+03    0.10045E+02   -0.12627E+01    0.66540E+05    0.31585E+02
  1863    0.27646E+03    0.10111E+02   -0.13366E+01    0.66441E+05    0.32660E+02
  1864    0.27516E+03    0.10177E+02   -0.14155E+01    0.66343E+05    0.33772E+02
  1865    0.27385E+03    0.10242E+02   -0.14994E+01    0.66245E+05    0.34920E+02
  1866    0.27258E+03    0.10306E+02   -0.15883E+01    0.66147E+05    0.36099E+02
  1867    0.27129E+03    0.10370E+02   -0.16817E+01    0.66049E+05    0.37309E+02
  1868    0.27003E+03    0.10433E+02   -0.17801E+01    0.65951E+05    0.38546E+02
  1869    0.26878E+03    0.10495E+02   -0.18830E+01    0.65854E+05    0.39808E+02
  1870    0.26754E+03    0.10558E+02   -0.19907E+01    0.65757E+05    0.41092E+02
  1871    0.26631E+03    0.10620E+02   -0.21028E+01    0.65660E+05    0.42396E+02
  1872    0.26510E+03    0.10681E+02   -0.22195E+01    0.65563E+05    0.43717E+02
  1873    0.26390E+03    0.10742E+02   -0.23406E+01    0.65466E+05    0.45054E+02
  1874    0.26271E+03    0.10801E+02   -0.24660E+01    0.65369E+05    0.46402E+02
  1875    0.26154E+03    0.10860E+02   -0.25957E+01    0.65272E+05    0.47760E+02
  1876    0.26038E+03    0.10919E+02   -0.27294E+01    0.65176E+05    0.49125E+02
  1877    0.25923E+03    0.10976E+02   -0.28673E+01    0.65080E+05    0.50495E+02
  1878    0.25809E+03    0.11032E+02   -0.30092E+01    0.64984E+05    0.51868E+02
  1879    0.25698E+03    0.11088E+02   -0.31549E+01    0.64888E+05    0.53239E+02
  1880    0.25588E+03    0.11143E+02   -0.33046E+01    0.64792E+05    0.54608E+02
  1881    0.25479E+03    0.11196E+02   -0.34579E+01    0.64697E+05    0.55972E+02
  1882    0.25371E+03    0.11250E+02   -0.36149E+01    0.64601E+05    0.57327E+02
  1883    0.25266E+03    0.11302E+02   -0.37754E+01    0.64506E+05    0.58672E+02
  1884    0.25162E+03    0.11354E+02   -0.39394E+01    0.64411E+05    0.60004E+02
  1885    0.25059E+03    0.11404E+02   -0.41069E+01    0.64316E+05    0.61321E+02
  1886    0.24957E+03    0.11454E+02   -0.42776E+01    0.64221E+05    0.62619E+02
  1887    0.24857E+03    0.11502E+02   -0.44516E+01    0.64127E+05    0.63897E+02
  1888    0.24760E+03    0.11549E+02   -0.46286E+01    0.64032E+05    0.65152E+02
  1889    0.24663E+03    0.11596E+02   -0.48088E+01    0.63938E+05    0.66381E+02
  1890    0.24568E+03    0.11641E+02   -0.49919E+01    0.63844E+05    0.67582E+02
  1891    0.24476E+03    0.11685E+02   -0.51777E+01    0.63750E+05    0.68753E+02
  1892    0.24384E+03    0.11728E+02   -0.53665E+01    0.63656E+05    0.69890E+02
  1893    0.24294E+03    0.11771E+02   -0.55577E+01    0.63562E+05    0.70991E+02
  1894    0.24206E+03    0.11811E+02   -0.57514E+01    0.63468E+05    0.72054E+02
  1895    0.24119E+03    0.11851E+02   -0.59476E+01    0.63375E+05    0.73077E+02
  1896    0.24034E+03    0.11891E+02   -0.61462E+01    0.63282E+05    0.74056E+02
  1897    0.23952E+03    0.11927E+02   -0.63471E+01    0.63189E+05    0.74989E+02
  1898    0.23870E+03    0.11963E+02   -0.65503E+01    0.63096E+05    0.75874E+02
  1899    0.23791E+03    0.11999E+02   -0.67554E+01    0.63003E+05    0.76708E+02
  1900    0.23712E+03    0.12032E+02   -0.69626E+01    0.62910E+05    0.77489E+02
  1901    0.23636E+03    0.12064E+02   -0.71718E+01    0.62818E+05    0.78214E+02
  1902    0.23562E+03    0.12095E+02   -0.73826E+01    0.62725E+05    0.78883E+02
  1903    0.23489E+03    0.12124E+02   -0.75949E+01    0.62633E+05    0.79497E+02
  1904    0.23419E+03    0.12153E+02   -0.78083E+01    0.62541E+05    0.80054E+02
  1905    0.23349E+03    0.12180E+02   -0.80240E+01    0.62449E+05    0.80555E+02
  1906    0.23281E+03    0.12205E+02   -0.82413E+01    0.62357E+05    0.81001E+02
  1907    0.23215E+03    0.12230E+02   -0.84585E+01    0.62266E+05    0.81391E+02
  1908    0.23151E+03    0.12253E+02   -0.86781E+01    0.62174E+05    0.81724E+02
  1909    0.23088E+03    0.12274E+02   -0.88977E+01    0.62083E+05    0.82002E+02
  1910    0.23027E+03    0.12296E+02   -0.91188E+01    0.61992E+05    0.82224E+02
  1911    0.22969E+03    0.12315E+02   -0.93414E+01    0.61901E+05    0.82390E+02
  1912    0.22912E+03    0.12332E+02   -0.95634E+01    0.61810E+05    0.82499E+02
  1913    0.22857E+03    0.12348E+02   -0.97861E+01    0.61719E+05    0.82553E+02
  1914    0.22803E+03    0.12363E+02   -0.10010E+02    0.61629E+05    0.82551E+02
  1915    0.22751E+03    0.12376E+02   -0.10234E+02    0.61538E+05    0.82493E+02
  1916    0.22701E+03    0.12389E+02   -0.10458E+02    0.61448E+05    0.82380E+02
  1917    0.22653E+03    0.12398E+02   -0.10683E+02    0.61358E+05    0.82210E+02
  1918    0.22606E+03    0.12408E+02   -0.10908E+02    0.61268E+05    0.81984E+02
  1919    0.22561E+03    0.12416E+02   -0.11133E+02    0.61178E+05    0.81702E+02
  1920    0.22518E+03    0.12422E+02   -0.11358E+02    0.61088E+05    0.81365E+02
  1921    0.22475E+03    0.12427E+02   -0.11582E+02    0.60999E+05    0.80971E+02
  1922    0.22436E+03    0.12430E+02   -0.11807E+02    0.60909E+05    0.80521E+02
  1923    0.22398E+03    0.12432E+02   -0.12030E+02    0.60820E+05    0.80016E+02
  1924    0.22360E+03    0.12433E+02   -0.12254E+02    0.60731E+05    0.79454E+02
  1925    0.22326E+03    0.12431E+02   -0.12477E+02    0.60642E+05    0.78837E+02
  1926    0.22292E+03    0.12429E+02   -0.12699E+02    0.60553E+05    0.78163E+02
  1927    0.22259E+03    0.12426E+02   -0.12922E+02    0.60465E+05    0.77434E+02
  1928    0.22230E+03    0.12421E+02   -0.13141E+02    0.60376E+05    0.76648E+02
  1929    0.22201E+03    0.12415E+02   -0.13361E+02    0.60288E+05    0.75807E+02
  1930    0.22174E+03    0.12407E+02   -0.13580E+02    0.60199E+05    0.74910E+02
  1931    0.22149E+03    0.12397E+02   -0.13797E+02    0.60111E+05    0.73956E+02
  1932    0.22125E+03    0.12386E+02   -0.14013E+02    0.60023E+05    0.72947E+02
  1933    0.22103E+03    0.12374E+02   -0.14228E+02    0.59935E+05    0.71882E+02
  1934    0.22082E+03    0.12361E+02   -0.14442E+02    0.59848E+05    0.70761E+02
  1935    0.22063E+03    0.12345E+02   -0.14654E+02    0.59760E+05    0.69583E+02
  1936    0.22045E+03    0.12330E+02   -0.14864E+02    0.59673E+05    0.68350E+02
  1937    0.22028E+03    0.12310E+02   -0.15072E+02    0.59586E+05    0.67061E+02
  1938    0.22014E+03    0.12292E+02   -0.15279E+02    0.59498E+05    0.65716E+02
  1939    0.22001E+03    0.12271E+02   -0.15484E+02    0.59411E+05    0.64315E+02
  1940    0.21989E+03    0.12249E+02   -0.15688E+02    0.59325E+05    0.62858E+02
  1941    0.21979E+03    0.12226E+02   -0.15888E+02    0.59238E+05    0.61344E+02
  1942    0.21969E+03    0.12201E+02   -0.16087E+02    0.59151E+05    0.59775E+02
  1943    0.21961E+03    0.12175E+02   -0.16285E+02    0.59065E+05    0.58150E+02
  1944    0.21955E+03    0.12147E+02   -0.16479E+02    0.58978E+05    0.56469E+02
  1945    0.21950E+03    0.12119E+02   -0.16670E+02    0.58892E+05    0.54732E+02
  1946    0.21946E+03    0.12089E+02   -0.16861E+02    0.58806E+05    0.52939E+02
  1947    0.21942E+03    0.12058E+02   -0.17047E+02    0.58720E+05    0.51090E+02
  1948    0.21942E+03    0.12025E+02   -0.17232E+02    0.58635E+05    0.49185E+02
  1949    0.21941E+03    0.11990E+02   -0.17414E+02    0.58549E+05    0.47224E+02
  1950    0.21942E+03    0.11956E+02   -0.17593E+02    0.58463E+05    0.45206E+02
  1951    0.21945E+03    0.11920E+02   -0.17769E+02    0.58378E+05    0.43134E+02
  1952    0.21948E+03    0.11881E+02   -0.17942E+02    0.58293E+05    0.41009E+02
  1953    0.21953E+03    0.11843E+02   -0.18113E+02    0.58208E+05    0.38835E+02
  1954    0.21959E+03    0.11803E+02   -0.18280E+02    0.58123E+05    0.36616E+02
  1955    0.21966E+03    0.11762E+02   -0.18445E+02    0.58038E+05    0.34356E+02
  1956    0.21973E+03    0.11719E+02   -0.18606E+02    0.57953E+05    0.32058E+02
  1957    0.21985E+03    0.11675E+02   -0.18764E+02    0.57869E+05    0.29725E+02
  1958    0.21992E+03    0.11630E+02   -0.18919E+02    0.57784E+05    0.27362E+02
  1959    0.22004E+03    0.11584E+02   -0.19071E+02    0.57700E+05    0.24971E+02
  1960    0.22015E+03    0.11537E+02   -0.19220E+02    0.57616E+05    0.22557E+02
