#    L    TT             EE             BB             TE          
  1172    0.11553E+04    0.14469E+02    0.10998E+00   -0.12482E+02
  1173    0.11521E+04    0.14547E+02    0.10994E+00   -0.11801E+02
  1174    0.11488E+04    0.14627E+02    0.10989E+00   -0.11132E+02
  1175    0.11454E+04    0.14711E+02    0.10985E+00   -0.10473E+02
  1176    0.11419E+04    0.14799E+02    0.10980E+00   -0.98268E+01
  1177    0.11384E+04    0.14891E+02    0.10976E+00   -0.91915E+01
  1178    0.11348E+04    0.14986E+02    0.10971E+00   -0.85681E+01
  1179    0.11314E+04    0.15085E+02    0.10966E+00   -0.79567E+01
  1180    0.11277E+04    0.15188E+02    0.10961E+00   -0.73577E+01
  1181    0.11241E+04    0.15293E+02    0.10956E+00   -0.67713E+01
  1182    0.11204E+04    0.15401E+02    0.10950E+00   -0.61976E+01
  1183    0.11166E+04    0.15513E+02    0.10945E+00   -0.56369E+01
  1184    0.11128E+04    0.15626E+02    0.10939E+00   -0.50894E+01
  1185    0.11090E+04    0.15745E+02    0.10934E+00   -0.45552E+01
  1186    0.11051E+04    0.15865E+02    0.10928E+00   -0.40346E+01
  1187    0.11013E+04    0.15989E+02    0.10922E+00   -0.35278E+01
  1188    0.10973E+04    0.16115E+02    0.10916E+00   -0.30351E+01
  1189    0.10934E+04    0.16244E+02    0.10910E+00   -0.25563E+01
  1190    0.10894E+04    0.16375E+02    0.10904E+00   -0.20919E+01
  1191    0.10853E+04    0.16510E+02    0.10898E+00   -0.16417E+01
  1192    0.10813E+04    0.16647E+02    0.10891E+00   -0.12061E+01
  1193    0.10772E+04    0.16786E+02    0.10885E+00   -0.78522E+00
  1194    0.10731E+04    0.16927E+02    0.10878E+00   -0.37894E+00
  1195    0.10690E+04    0.17071E+02    0.10872E+00    0.12435E-01
  1196    0.10648E+04    0.17218E+02    0.10865E+00    0.38849E+00
  1197    0.10606E+04    0.17366E+02    0.10858E+00    0.74956E+00
  1198    0.10564E+04    0.17517E+02    0.10851E+00    0.10943E+01
  1199    0.10522E+04    0.17669E+02    0.10844E+00    0.14249E+01
  1200    0.10479E+04    0.17823E+02    0.10837E+00    0.17398E+01
  1201    0.10437E+04    0.17979E+02    0.10830E+00    0.20384E+01
  1202    0.10393E+04    0.18138E+02    0.10823E+00    0.23222E+01
  1203    0.10351E+04    0.18297E+02    0.10815E+00    0.25897E+01
  1204    0.10307E+04    0.18459E+02    0.10808E+00    0.28416E+01
  1205    0.10264E+04    0.18621E+02    0.10800E+00    0.30774E+01
  1206    0.10220E+04    0.18785E+02    0.10792E+00    0.32977E+01
  1207    0.10178E+04    0.18951E+02    0.10785E+00    0.35011E+01
  1208    0.10135E+04    0.19118E+02    0.10777E+00    0.36899E+01
  1209    0.10091E+04    0.19286E+02    0.10769E+00    0.38625E+01
  1210    0.10048E+04    0.19454E+02    0.10761E+00    0.40183E+01
  1211    0.10004E+04    0.19625E+02    0.10753E+00    0.41581E+01
  1212    0.99605E+03    0.19796E+02    0.10745E+00    0.42825E+01
  1213    0.99166E+03    0.19968E+02    0.10736E+00    0.43917E+01
  1214    0.98735E+03    0.20141E+02    0.10728E+00    0.44841E+01
  1215    0.98304E+03    0.20314E+02    0.10720E+00    0.45606E+01
  1216    0.97873E+03    0.20489E+02    0.10711E+00    0.46210E+01
  1217    0.97428E+03    0.20663E+02    0.10703E+00    0.46663E+01
  1218    0.96997E+03    0.20840E+02    0.10694E+00    0.46948E+01
  1219    0.96559E+03    0.21015E+02    0.10686E+00    0.47089E+01
  1220    0.96129E+03    0.21190E+02    0.10677E+00    0.47063E+01
  1221    0.95698E+03    0.21366E+02    0.10668E+00    0.46885E+01
  1222    0.95268E+03    0.21543E+02    0.10659E+00    0.46541E+01
  1223    0.94837E+03    0.21719E+02    0.10650E+00    0.46059E+01
  1224    0.94406E+03    0.21894E+02    0.10642E+00    0.45403E+01
  1225    0.93983E+03    0.22071E+02    0.10633E+00    0.44596E+01
  1226    0.93559E+03    0.22246E+02    0.10624E+00    0.43644E+01
  1227    0.93142E+03    0.22421E+02    0.10614E+00    0.42532E+01
  1228    0.92718E+03    0.22597E+02    0.10605E+00    0.41276E+01
  1229    0.92301E+03    0.22771E+02    0.10596E+00    0.39861E+01
  1230    0.91869E+03    0.22945E+02    0.10587E+00    0.38308E+01
  1231    0.91452E+03    0.23119E+02    0.10578E+00    0.36603E+01
  1232    0.91034E+03    0.23291E+02    0.10568E+00    0.34760E+01
  1233    0.90631E+03    0.23464E+02    0.10559E+00    0.32758E+01
  1234    0.90220E+03    0.23635E+02    0.10550E+00    0.30625E+01
  1235    0.89838E+03    0.23806E+02    0.10540E+00    0.28346E+01
  1236    0.89441E+03    0.23975E+02    0.10531E+00    0.25930E+01
  1237    0.89043E+03    0.24143E+02    0.10521E+00    0.23367E+01
  1238    0.88652E+03    0.24310E+02    0.10512E+00    0.20666E+01
  1239    0.88261E+03    0.24476E+02    0.10502E+00    0.17826E+01
  1240    0.87870E+03    0.24641E+02    0.10493E+00    0.14861E+01
  1241    0.87492E+03    0.24803E+02    0.10483E+00    0.11757E+01
  1242    0.87107E+03    0.24966E+02    0.10473E+00    0.85361E+00
  1243    0.86728E+03    0.25125E+02    0.10464E+00    0.51651E+00
  1244    0.86356E+03    0.25285E+02    0.10454E+00    0.16820E+00
  1245    0.85991E+03    0.25443E+02    0.10445E+00   -0.19298E+00
  1246    0.85625E+03    0.25597E+02    0.10435E+00   -0.56537E+00
  1247    0.85259E+03    0.25751E+02    0.10425E+00   -0.95056E+00
  1248    0.84899E+03    0.25903E+02    0.10416E+00   -0.13479E+01
  1249    0.84546E+03    0.26054E+02    0.10406E+00   -0.17566E+01
  1250    0.84200E+03    0.26201E+02    0.10396E+00   -0.21768E+01
  1251    0.83853E+03    0.26347E+02    0.10387E+00   -0.26084E+01
  1252    0.83519E+03    0.26491E+02    0.10377E+00   -0.30512E+01
  1253    0.83178E+03    0.26633E+02    0.10367E+00   -0.35045E+01
  1254    0.82843E+03    0.26771E+02    0.10358E+00   -0.39685E+01
  1255    0.82515E+03    0.26909E+02    0.10348E+00   -0.44428E+01
  1256    0.82200E+03    0.27043E+02    0.10338E+00   -0.49270E+01
  1257    0.81885E+03    0.27176E+02    0.10329E+00   -0.54211E+01
  1258    0.81569E+03    0.27305E+02    0.10319E+00   -0.59246E+01
  1259    0.81259E+03    0.27433E+02    0.10310E+00   -0.64374E+01
  1260    0.80955E+03    0.27557E+02    0.10300E+00   -0.69592E+01
  1261    0.80658E+03    0.27679E+02    0.10291E+00   -0.74897E+01
  1262    0.80368E+03    0.27799E+02    0.10281E+00   -0.80285E+01
  1263    0.80084E+03    0.27916E+02    0.10272E+00   -0.85756E+01
  1264    0.79798E+03    0.28031E+02    0.10262E+00   -0.91308E+01
  1265    0.79527E+03    0.28142E+02    0.10253E+00   -0.96937E+01
  1266    0.79254E+03    0.28251E+02    0.10243E+00   -0.10264E+02
  1267    0.78988E+03    0.28356E+02    0.10234E+00   -0.10841E+02
  1268    0.78729E+03    0.28460E+02    0.10224E+00   -0.11425E+02
  1269    0.78477E+03    0.28558E+02    0.10215E+00   -0.12016E+02
  1270    0.78228E+03    0.28655E+02    0.10206E+00   -0.12614E+02
  1271    0.77986E+03    0.28748E+02    0.10196E+00   -0.13217E+02
  1272    0.77748E+03    0.28839E+02    0.10187E+00   -0.13826E+02
  1273    0.77514E+03    0.28926E+02    0.10178E+00   -0.14440E+02
  1274    0.77287E+03    0.29010E+02    0.10169E+00   -0.15060E+02
  1275    0.77066E+03    0.29091E+02    0.10160E+00   -0.15684E+02
  1276    0.76849E+03    0.29169E+02    0.10151E+00   -0.16313E+02
  1277    0.76638E+03    0.29243E+02    0.10142E+00   -0.16946E+02
  1278    0.76433E+03    0.29315E+02    0.10133E+00   -0.17583E+02
  1279    0.76234E+03    0.29382E+02    0.10124E+00   -0.18223E+02
  1280    0.76041E+03    0.29447E+02    0.10115E+00   -0.18868E+02
  1281    0.75854E+03    0.29509E+02    0.10106E+00   -0.19515E+02
  1282    0.75673E+03    0.29566E+02    0.10097E+00   -0.20165E+02
  1283    0.75497E+03    0.29621E+02    0.10088E+00   -0.20817E+02
  1284    0.75327E+03    0.29672E+02    0.10080E+00   -0.21473E+02
  1285    0.75162E+03    0.29720E+02    0.10071E+00   -0.22129E+02
  1286    0.75003E+03    0.29764E+02    0.10062E+00   -0.22788E+02
  1287    0.74850E+03    0.29804E+02    0.10054E+00   -0.23447E+02
  1288    0.74704E+03    0.29842E+02    0.10045E+00   -0.24108E+02
  1289    0.74562E+03    0.29876E+02    0.10037E+00   -0.24769E+02
  1290    0.74427E+03    0.29905E+02    0.10029E+00   -0.25431E+02
  1291    0.74297E+03    0.29932E+02    0.10020E+00   -0.26094E+02
  1292    0.74172E+03    0.29954E+02    0.10012E+00   -0.26756E+02
  1293    0.74053E+03    0.29974E+02    0.10004E+00   -0.27419E+02
  1294    0.73941E+03    0.29990E+02    0.99955E-01   -0.28079E+02
  1295    0.73834E+03    0.30002E+02    0.99874E-01   -0.28740E+02
  1296    0.73731E+03    0.30012E+02    0.99794E-01   -0.29398E+02
  1297    0.73635E+03    0.30017E+02    0.99714E-01   -0.30055E+02
  1298    0.73545E+03    0.30019E+02    0.99635E-01   -0.30710E+02
  1299    0.73459E+03    0.30018E+02    0.99556E-01   -0.31364E+02
  1300    0.73380E+03    0.30012E+02    0.99478E-01   -0.32015E+02
  1301    0.73306E+03    0.30004E+02    0.99401E-01   -0.32662E+02
  1302    0.73237E+03    0.29992E+02    0.99324E-01   -0.33307E+02
  1303    0.73173E+03    0.29976E+02    0.99248E-01   -0.33949E+02
  1304    0.73115E+03    0.29957E+02    0.99173E-01   -0.34587E+02
  1305    0.73062E+03    0.29933E+02    0.99098E-01   -0.35223E+02
  1306    0.73013E+03    0.29908E+02    0.99024E-01   -0.35853E+02
  1307    0.72971E+03    0.29878E+02    0.98951E-01   -0.36479E+02
  1308    0.72934E+03    0.29845E+02    0.98878E-01   -0.37102E+02
  1309    0.72900E+03    0.29808E+02    0.98806E-01   -0.37719E+02
  1310    0.72873E+03    0.29768E+02    0.98735E-01   -0.38331E+02
  1311    0.72850E+03    0.29724E+02    0.98665E-01   -0.38938E+02
  1312    0.72834E+03    0.29678E+02    0.98595E-01   -0.39539E+02
  1313    0.72821E+03    0.29628E+02    0.98526E-01   -0.40135E+02
  1314    0.72814E+03    0.29574E+02    0.98457E-01   -0.40724E+02
  1315    0.72810E+03    0.29518E+02    0.98390E-01   -0.41308E+02
  1316    0.72812E+03    0.29457E+02    0.98323E-01   -0.41884E+02
  1317    0.72819E+03    0.29395E+02    0.98257E-01   -0.42454E+02
  1318    0.72828E+03    0.29328E+02    0.98191E-01   -0.43017E+02
  1319    0.72843E+03    0.29258E+02    0.98127E-01   -0.43573E+02
  1320    0.72862E+03    0.29186E+02    0.98063E-01   -0.44121E+02
  1321    0.72885E+03    0.29111E+02    0.97999E-01   -0.44663E+02
  1322    0.72912E+03    0.29030E+02    0.97937E-01   -0.45195E+02
  1323    0.72944E+03    0.28948E+02    0.97875E-01   -0.45720E+02
  1324    0.72980E+03    0.28863E+02    0.97814E-01   -0.46237E+02
  1325    0.73019E+03    0.28775E+02    0.97754E-01   -0.46745E+02
  1326    0.73063E+03    0.28684E+02    0.97694E-01   -0.47245E+02
  1327    0.73109E+03    0.28591E+02    0.97635E-01   -0.47736E+02
  1328    0.73161E+03    0.28495E+02    0.97577E-01   -0.48217E+02
  1329    0.73215E+03    0.28395E+02    0.97519E-01   -0.48690E+02
  1330    0.73273E+03    0.28293E+02    0.97463E-01   -0.49153E+02
  1331    0.73335E+03    0.28188E+02    0.97407E-01   -0.49607E+02
  1332    0.73399E+03    0.28080E+02    0.97351E-01   -0.50051E+02
  1333    0.73468E+03    0.27969E+02    0.97297E-01   -0.50484E+02
  1334    0.73539E+03    0.27857E+02    0.97243E-01   -0.50908E+02
  1335    0.73613E+03    0.27741E+02    0.97189E-01   -0.51322E+02
  1336    0.73691E+03    0.27624E+02    0.97137E-01   -0.51724E+02
  1337    0.73771E+03    0.27502E+02    0.97085E-01   -0.52116E+02
  1338    0.73854E+03    0.27380E+02    0.97034E-01   -0.52497E+02
  1339    0.73940E+03    0.27254E+02    0.96983E-01   -0.52869E+02
  1340    0.74028E+03    0.27127E+02    0.96933E-01   -0.53230E+02
  1341    0.74119E+03    0.26998E+02    0.96884E-01   -0.53579E+02
  1342    0.74212E+03    0.26866E+02    0.96835E-01   -0.53917E+02
  1343    0.74308E+03    0.26732E+02    0.96787E-01   -0.54243E+02
  1344    0.74406E+03    0.26595E+02    0.96739E-01   -0.54558E+02
  1345    0.74505E+03    0.26458E+02    0.96693E-01   -0.54861E+02
  1346    0.74607E+03    0.26318E+02    0.96646E-01   -0.55154E+02
  1347    0.74711E+03    0.26175E+02    0.96600E-01   -0.55434E+02
  1348    0.74817E+03    0.26032E+02    0.96555E-01   -0.55702E+02
  1349    0.74925E+03    0.25885E+02    0.96511E-01   -0.55959E+02
  1350    0.75034E+03    0.25738E+02    0.96467E-01   -0.56203E+02
  1351    0.75145E+03    0.25588E+02    0.96423E-01   -0.56435E+02
  1352    0.75257E+03    0.25437E+02    0.96380E-01   -0.56654E+02
  1353    0.75371E+03    0.25286E+02    0.96337E-01   -0.56862E+02
  1354    0.75485E+03    0.25132E+02    0.96295E-01   -0.57058E+02
  1355    0.75602E+03    0.24976E+02    0.96254E-01   -0.57241E+02
  1356    0.75720E+03    0.24820E+02    0.96213E-01   -0.57413E+02
  1357    0.75838E+03    0.24662E+02    0.96172E-01   -0.57571E+02
  1358    0.75956E+03    0.24503E+02    0.96132E-01   -0.57715E+02
  1359    0.76075E+03    0.24342E+02    0.96092E-01   -0.57849E+02
  1360    0.76193E+03    0.24182E+02    0.96052E-01   -0.57969E+02
  1361    0.76314E+03    0.24019E+02    0.96013E-01   -0.58077E+02
  1362    0.76433E+03    0.23855E+02    0.95975E-01   -0.58172E+02
  1363    0.76554E+03    0.23690E+02    0.95937E-01   -0.58256E+02
  1364    0.76672E+03    0.23525E+02    0.95899E-01   -0.58326E+02
  1365    0.76799E+03    0.23359E+02    0.95861E-01   -0.58383E+02
  1366    0.76918E+03    0.23191E+02    0.95824E-01   -0.58428E+02
  1367    0.77037E+03    0.23022E+02    0.95788E-01   -0.58461E+02
  1368    0.77163E+03    0.22855E+02    0.95751E-01   -0.58481E+02
  1369    0.77283E+03    0.22685E+02    0.95715E-01   -0.58488E+02
  1370    0.77402E+03    0.22516E+02    0.95679E-01   -0.58483E+02
  1371    0.77521E+03    0.22346E+02    0.95643E-01   -0.58466E+02
  1372    0.77640E+03    0.22175E+02    0.95608E-01   -0.58436E+02
  1373    0.77759E+03    0.22005E+02    0.95573E-01   -0.58394E+02
  1374    0.77878E+03    0.21834E+02    0.95538E-01   -0.58338E+02
  1375    0.77997E+03    0.21663E+02    0.95504E-01   -0.58272E+02
  1376    0.78117E+03    0.21492E+02    0.95469E-01   -0.58192E+02
  1377    0.78236E+03    0.21322E+02    0.95435E-01   -0.58101E+02
  1378    0.78356E+03    0.21149E+02    0.95402E-01   -0.57998E+02
  1379    0.78469E+03    0.20979E+02    0.95368E-01   -0.57882E+02
  1380    0.78582E+03    0.20807E+02    0.95334E-01   -0.57755E+02
  1381    0.78695E+03    0.20637E+02    0.95301E-01   -0.57615E+02
  1382    0.78793E+03    0.20466E+02    0.95268E-01   -0.57463E+02
  1383    0.78907E+03    0.20295E+02    0.95235E-01   -0.57300E+02
  1384    0.79006E+03    0.20126E+02    0.95202E-01   -0.57124E+02
  1385    0.79106E+03    0.19956E+02    0.95169E-01   -0.56938E+02
  1386    0.79206E+03    0.19787E+02    0.95136E-01   -0.56739E+02
  1387    0.79298E+03    0.19619E+02    0.95104E-01   -0.56529E+02
  1388    0.79407E+03    0.19450E+02    0.95071E-01   -0.56308E+02
  1389    0.79500E+03    0.19282E+02    0.95039E-01   -0.56075E+02
  1390    0.79587E+03    0.19116E+02    0.95006E-01   -0.55832E+02
  1391    0.79682E+03    0.18951E+02    0.94974E-01   -0.55578E+02
  1392    0.79770E+03    0.18785E+02    0.94942E-01   -0.55312E+02
  1393    0.79858E+03    0.18622E+02    0.94910E-01   -0.55036E+02
  1394    0.79940E+03    0.18459E+02    0.94877E-01   -0.54750E+02
  1395    0.80022E+03    0.18296E+02    0.94845E-01   -0.54452E+02
  1396    0.80105E+03    0.18136E+02    0.94813E-01   -0.54146E+02
  1397    0.80181E+03    0.17976E+02    0.94780E-01   -0.53828E+02
  1398    0.80250E+03    0.17816E+02    0.94748E-01   -0.53500E+02
  1399    0.80320E+03    0.17660E+02    0.94716E-01   -0.53163E+02
  1400    0.80390E+03    0.17503E+02    0.94683E-01   -0.52816E+02
  1401    0.80454E+03    0.17348E+02    0.94650E-01   -0.52458E+02
  1402    0.80518E+03    0.17195E+02    0.94618E-01   -0.52092E+02
  1403    0.80576E+03    0.17043E+02    0.94585E-01   -0.51717E+02
  1404    0.80628E+03    0.16893E+02    0.94552E-01   -0.51332E+02
  1405    0.80687E+03    0.16743E+02    0.94519E-01   -0.50937E+02
  1406    0.80732E+03    0.16596E+02    0.94485E-01   -0.50536E+02
  1407    0.80771E+03    0.16451E+02    0.94452E-01   -0.50125E+02
  1408    0.80826E+03    0.16306E+02    0.94418E-01   -0.49705E+02
  1409    0.80859E+03    0.16164E+02    0.94384E-01   -0.49277E+02
  1410    0.80901E+03    0.16023E+02    0.94350E-01   -0.48842E+02
  1411    0.80936E+03    0.15883E+02    0.94316E-01   -0.48398E+02
  1412    0.80964E+03    0.15747E+02    0.94281E-01   -0.47946E+02
  1413    0.80979E+03    0.15612E+02    0.94246E-01   -0.47487E+02
  1414    0.81002E+03    0.15478E+02    0.94211E-01   -0.47020E+02
  1415    0.81018E+03    0.15347E+02    0.94175E-01   -0.46547E+02
  1416    0.81036E+03    0.15218E+02    0.94139E-01   -0.46066E+02
  1417    0.81040E+03    0.15090E+02    0.94103E-01   -0.45580E+02
  1418    0.81045E+03    0.14964E+02    0.94067E-01   -0.45086E+02
  1419    0.81043E+03    0.14841E+02    0.94030E-01   -0.44586E+02
  1420    0.81043E+03    0.14720E+02    0.93992E-01   -0.44081E+02
  1421    0.81036E+03    0.14601E+02    0.93955E-01   -0.43569E+02
  1422    0.81030E+03    0.14484E+02    0.93917E-01   -0.43052E+02
  1423    0.81011E+03    0.14370E+02    0.93878E-01   -0.42529E+02
  1424    0.81000E+03    0.14258E+02    0.93839E-01   -0.42000E+02
  1425    0.80975E+03    0.14148E+02    0.93800E-01   -0.41467E+02
  1426    0.80945E+03    0.14041E+02    0.93760E-01   -0.40929E+02
  1427    0.80922E+03    0.13936E+02    0.93720E-01   -0.40386E+02
  1428    0.80886E+03    0.13832E+02    0.93679E-01   -0.39839E+02
  1429    0.80844E+03    0.13733E+02    0.93638E-01   -0.39287E+02
  1430    0.80803E+03    0.13635E+02    0.93596E-01   -0.38732E+02
  1431    0.80756E+03    0.13539E+02    0.93554E-01   -0.38172E+02
  1432    0.80703E+03    0.13446E+02    0.93511E-01   -0.37609E+02
  1433    0.80658E+03    0.13355E+02    0.93468E-01   -0.37042E+02
  1434    0.80600E+03    0.13268E+02    0.93424E-01   -0.36472E+02
  1435    0.80535E+03    0.13182E+02    0.93380E-01   -0.35900E+02
  1436    0.80472E+03    0.13099E+02    0.93335E-01   -0.35325E+02
  1437    0.80395E+03    0.13019E+02    0.93290E-01   -0.34747E+02
  1438    0.80319E+03    0.12940E+02    0.93244E-01   -0.34168E+02
  1439    0.80237E+03    0.12865E+02    0.93197E-01   -0.33585E+02
  1440    0.80157E+03    0.12792E+02    0.93150E-01   -0.33001E+02
  1441    0.80070E+03    0.12722E+02    0.93103E-01   -0.32417E+02
  1442    0.79977E+03    0.12654E+02    0.93054E-01   -0.31831E+02
  1443    0.79878E+03    0.12590E+02    0.93005E-01   -0.31242E+02
  1444    0.79780E+03    0.12528E+02    0.92956E-01   -0.30653E+02
  1445    0.79669E+03    0.12469E+02    0.92906E-01   -0.30064E+02
  1446    0.79566E+03    0.12412E+02    0.92855E-01   -0.29474E+02
  1447    0.79442E+03    0.12358E+02    0.92804E-01   -0.28881E+02
  1448    0.79327E+03    0.12307E+02    0.92752E-01   -0.28291E+02
  1449    0.79206E+03    0.12258E+02    0.92700E-01   -0.27700E+02
  1450    0.79079E+03    0.12212E+02    0.92647E-01   -0.27109E+02
  1451    0.78952E+03    0.12169E+02    0.92593E-01   -0.26520E+02
  1452    0.78813E+03    0.12128E+02    0.92539E-01   -0.25933E+02
  1453    0.78674E+03    0.12091E+02    0.92484E-01   -0.25345E+02
  1454    0.78537E+03    0.12056E+02    0.92428E-01   -0.24757E+02
  1455    0.78393E+03    0.12023E+02    0.92372E-01   -0.24172E+02
  1456    0.78244E+03    0.11994E+02    0.92315E-01   -0.23590E+02
  1457    0.78080E+03    0.11966E+02    0.92258E-01   -0.23008E+02
  1458    0.77926E+03    0.11942E+02    0.92200E-01   -0.22428E+02
  1459    0.77765E+03    0.11920E+02    0.92141E-01   -0.21849E+02
  1460    0.77598E+03    0.11901E+02    0.92082E-01   -0.21274E+02
  1461    0.77432E+03    0.11884E+02    0.92022E-01   -0.20702E+02
  1462    0.77260E+03    0.11870E+02    0.91962E-01   -0.20132E+02
  1463    0.77074E+03    0.11858E+02    0.91900E-01   -0.19565E+02
  1464    0.76897E+03    0.11849E+02    0.91839E-01   -0.19000E+02
  1465    0.76706E+03    0.11843E+02    0.91776E-01   -0.18440E+02
  1466    0.76524E+03    0.11840E+02    0.91713E-01   -0.17882E+02
  1467    0.76328E+03    0.11838E+02    0.91649E-01   -0.17329E+02
  1468    0.76134E+03    0.11840E+02    0.91585E-01   -0.16779E+02
  1469    0.75940E+03    0.11844E+02    0.91520E-01   -0.16233E+02
  1470    0.75725E+03    0.11850E+02    0.91455E-01   -0.15691E+02
  1471    0.75527E+03    0.11859E+02    0.91388E-01   -0.15155E+02
  1472    0.75322E+03    0.11871E+02    0.91321E-01   -0.14622E+02
  1473    0.75110E+03    0.11885E+02    0.91254E-01   -0.14095E+02
  1474    0.74885E+03    0.11900E+02    0.91186E-01   -0.13572E+02
  1475    0.74668E+03    0.11919E+02    0.91117E-01   -0.13055E+02
  1476    0.74445E+03    0.11940E+02    0.91048E-01   -0.12543E+02
  1477    0.74223E+03    0.11963E+02    0.90977E-01   -0.12036E+02
  1478    0.73995E+03    0.11988E+02    0.90907E-01   -0.11534E+02
  1479    0.73768E+03    0.12016E+02    0.90835E-01   -0.11039E+02
  1480    0.73534E+03    0.12047E+02    0.90763E-01   -0.10550E+02
  1481    0.73294E+03    0.12079E+02    0.90691E-01   -0.10066E+02
  1482    0.73057E+03    0.12114E+02    0.90618E-01   -0.95889E+01
  1483    0.72814E+03    0.12151E+02    0.90544E-01   -0.91179E+01
  1484    0.72571E+03    0.12189E+02    0.90469E-01   -0.86534E+01
  1485    0.72324E+03    0.12230E+02    0.90394E-01   -0.81955E+01
  1486    0.72074E+03    0.12274E+02    0.90318E-01   -0.77442E+01
  1487    0.71820E+03    0.12318E+02    0.90242E-01   -0.72999E+01
  1488    0.71567E+03    0.12366E+02    0.90165E-01   -0.68624E+01
  1489    0.71308E+03    0.12415E+02    0.90087E-01   -0.64322E+01
  1490    0.71047E+03    0.12466E+02    0.90009E-01   -0.60092E+01
  1491    0.70785E+03    0.12519E+02    0.89930E-01   -0.55935E+01
  1492    0.70521E+03    0.12574E+02    0.89850E-01   -0.51854E+01
  1493    0.70254E+03    0.12630E+02    0.89770E-01   -0.47848E+01
  1494    0.69985E+03    0.12688E+02    0.89689E-01   -0.43920E+01
  1495    0.69715E+03    0.12748E+02    0.89608E-01   -0.40069E+01
  1496    0.69442E+03    0.12810E+02    0.89526E-01   -0.36297E+01
  1497    0.69167E+03    0.12873E+02    0.89444E-01   -0.32605E+01
  1498    0.68891E+03    0.12939E+02    0.89360E-01   -0.28994E+01
  1499    0.68613E+03    0.13005E+02    0.89277E-01   -0.25465E+01
  1500    0.68334E+03    0.13073E+02    0.89192E-01   -0.22018E+01
  1501    0.68052E+03    0.13143E+02    0.89108E-01   -0.18653E+01
  1502    0.67769E+03    0.13214E+02    0.89022E-01   -0.15375E+01
  1503    0.67486E+03    0.13287E+02    0.88936E-01   -0.12181E+01
  1504    0.67200E+03    0.13360E+02    0.88850E-01   -0.90711E+00
  1505    0.66913E+03    0.13436E+02    0.88763E-01   -0.60483E+00
  1506    0.66625E+03    0.13512E+02    0.88675E-01   -0.31114E+00
  1507    0.66335E+03    0.13590E+02    0.88587E-01   -0.26091E-01
  1508    0.66045E+03    0.13669E+02    0.88499E-01    0.24998E+00
  1509    0.65753E+03    0.13749E+02    0.88410E-01    0.51725E+00
  1510    0.65462E+03    0.13831E+02    0.88320E-01    0.77544E+00
  1511    0.65168E+03    0.13913E+02    0.88230E-01    0.10253E+01
  1512    0.64873E+03    0.13996E+02    0.88139E-01    0.12647E+01
  1513    0.64578E+03    0.14080E+02    0.88049E-01    0.14966E+01
  1514    0.64282E+03    0.14166E+02    0.87957E-01    0.17188E+01
  1515    0.63988E+03    0.14253E+02    0.87865E-01    0.19327E+01
  1516    0.63691E+03    0.14340E+02    0.87773E-01    0.21363E+01
  1517    0.63395E+03    0.14428E+02    0.87680E-01    0.23316E+01
  1518    0.63097E+03    0.14517E+02    0.87587E-01    0.25188E+01
  1519    0.62800E+03    0.14605E+02    0.87494E-01    0.26949E+01
  1520    0.62503E+03    0.14695E+02    0.87400E-01    0.28629E+01
  1521    0.62205E+03    0.14787E+02    0.87306E-01    0.30220E+01
  1522    0.61906E+03    0.14877E+02    0.87212E-01    0.31716E+01
  1523    0.61609E+03    0.14969E+02    0.87117E-01    0.33123E+01
  1524    0.61310E+03    0.15061E+02    0.87022E-01    0.34434E+01
  1525    0.61012E+03    0.15154E+02    0.86926E-01    0.35658E+01
  1526    0.60714E+03    0.15247E+02    0.86831E-01    0.36793E+01
  1527    0.60417E+03    0.15340E+02    0.86735E-01    0.37825E+01
  1528    0.60119E+03    0.15434E+02    0.86638E-01    0.38777E+01
  1529    0.59823E+03    0.15527E+02    0.86542E-01    0.39641E+01
  1530    0.59527E+03    0.15621E+02    0.86445E-01    0.40409E+01
  1531    0.59231E+03    0.15715E+02    0.86348E-01    0.41082E+01
  1532    0.58936E+03    0.15810E+02    0.86251E-01    0.41674E+01
  1533    0.58641E+03    0.15904E+02    0.86153E-01    0.42186E+01
  1534    0.58348E+03    0.15998E+02    0.86056E-01    0.42587E+01
  1535    0.58055E+03    0.16093E+02    0.85958E-01    0.42915E+01
  1536    0.57762E+03    0.16187E+02    0.85860E-01    0.43147E+01
  1537    0.57472E+03    0.16281E+02    0.85762E-01    0.43291E+01
  1538    0.57183E+03    0.16375E+02    0.85664E-01    0.43354E+01
  1539    0.56891E+03    0.16468E+02    0.85565E-01    0.43328E+01
  1540    0.56603E+03    0.16561E+02    0.85466E-01    0.43221E+01
  1541    0.56316E+03    0.16655E+02    0.85368E-01    0.43018E+01
  1542    0.56031E+03    0.16748E+02    0.85269E-01    0.42740E+01
  1543    0.55745E+03    0.16839E+02    0.85170E-01    0.42366E+01
  1544    0.55462E+03    0.16932E+02    0.85071E-01    0.41918E+01
  1545    0.55180E+03    0.17022E+02    0.84972E-01    0.41387E+01
  1546    0.54899E+03    0.17113E+02    0.84872E-01    0.40767E+01
  1547    0.54620E+03    0.17203E+02    0.84773E-01    0.40071E+01
  1548    0.54343E+03    0.17293E+02    0.84674E-01    0.39293E+01
  1549    0.54067E+03    0.17381E+02    0.84574E-01    0.38439E+01
  1550    0.53794E+03    0.17469E+02    0.84475E-01    0.37501E+01
  1551    0.53521E+03    0.17557E+02    0.84375E-01    0.36480E+01
